step,t,car,x,y,yaw_deg,heading_err_deg,progress_cum,lateral,speed,throttle,steer,gap_ahead
544,36.267,A,14.027,19.994,179.1,-0.9,186.463,0.006,6.004,1.000,0.005,-12.104
544,36.267,B,1.924,20.001,179.8,-0.2,198.567,-0.001,5.982,1.000,-0.044,12.104
545,36.333,A,13.627,20.000,179.1,-0.9,186.863,-0.000,6.000,1.000,0.007,-12.102
545,36.333,B,1.525,20.001,179.9,-0.1,198.966,-0.001,5.983,1.000,0.062,12.102
546,36.400,A,13.227,20.006,179.1,-0.9,187.264,-0.006,6.001,1.000,0.014,-12.101
546,36.400,B,1.126,20.001,179.9,-0.1,199.365,-0.001,5.983,1.000,-0.068,12.101
547,36.467,A,12.827,20.012,179.2,-0.8,187.663,-0.012,6.000,1.000,0.020,-12.100
547,36.467,B,0.727,20.000,180.0,-0.0,199.763,-0.000,5.983,1.000,0.057,12.100
548,36.533,A,12.428,20.016,179.3,-0.7,188.063,-0.016,5.987,1.000,0.011,-12.099
548,36.533,B,0.328,20.002,179.9,-0.1,200.162,-0.002,5.982,1.000,-0.043,12.099
549,36.600,A,12.028,20.019,179.4,-0.6,188.462,-0.019,5.997,1.000,0.009,-12.099
549,36.600,B,-0.070,20.002,179.9,-0.1,200.561,-0.002,5.983,1.000,0.061,12.099
550,36.667,A,11.629,20.023,179.4,-0.6,188.862,-0.023,5.995,1.000,0.013,-12.098
550,36.667,B,-0.469,20.002,180.0,-0.0,200.960,-0.002,5.983,1.000,-0.082,12.098
551,36.733,A,11.229,20.027,179.4,-0.6,189.262,-0.027,6.000,1.000,0.017,-12.097
551,36.733,B,-0.868,20.001,-180.0,0.0,201.359,-0.001,5.983,1.000,0.055,12.097
552,36.800,A,10.829,20.029,179.5,-0.5,189.662,-0.029,5.992,1.000,0.013,-12.096
552,36.800,B,-1.267,20.003,179.9,-0.1,201.757,-0.003,5.984,1.000,-0.040,12.096
553,36.867,A,10.429,20.031,179.6,-0.4,190.061,-0.031,6.005,1.000,0.012,-12.095
553,36.867,B,-1.666,20.002,180.0,-0.0,202.156,-0.002,5.984,1.000,0.060,12.095
554,36.933,A,10.029,20.033,179.6,-0.4,190.462,-0.033,6.008,1.000,0.014,-12.093
554,36.933,B,-2.065,20.002,-180.0,0.0,202.555,-0.002,5.986,1.000,-0.089,12.093
555,37.000,A,9.628,20.036,179.6,-0.4,190.862,-0.036,6.006,1.000,0.015,-12.092
555,37.000,B,-2.464,20.001,-179.9,0.1,202.954,-0.001,5.985,1.000,0.052,12.092
556,37.067,A,9.228,20.038,179.7,-0.3,191.263,-0.038,6.006,1.000,0.016,-12.091
556,37.067,B,-2.863,20.002,180.0,-0.0,203.353,-0.002,5.985,1.000,-0.046,12.091
557,37.133,A,8.827,20.040,179.7,-0.3,191.663,-0.040,6.007,1.000,0.015,-12.089
557,37.133,B,-3.262,20.002,180.0,-0.0,203.752,-0.002,5.985,1.000,0.063,12.089
558,37.200,A,8.427,20.041,179.7,-0.3,192.064,-0.041,6.009,1.000,0.014,-12.087
558,37.200,B,-3.661,20.002,180.0,-0.0,204.151,-0.002,5.986,1.000,-0.077,12.087
559,37.267,A,8.026,20.042,179.8,-0.2,192.464,-0.042,6.009,1.000,0.012,-12.086
559,37.267,B,-4.060,20.001,-180.0,0.0,204.550,-0.001,5.985,1.000,0.054,12.086
560,37.333,A,7.625,20.042,179.8,-0.2,192.865,-0.042,6.009,1.000,0.010,-12.084
560,37.333,B,-4.459,20.002,180.0,-0.0,204.949,-0.002,5.985,1.000,-0.048,12.084
561,37.400,A,7.225,20.042,179.9,-0.1,193.266,-0.042,6.008,1.000,0.007,-12.082
561,37.400,B,-4.858,20.002,180.0,-0.0,205.348,-0.002,5.984,1.000,0.062,12.082
562,37.467,A,6.824,20.042,180.0,-0.0,193.666,-0.042,6.006,1.000,0.004,-12.081
562,37.467,B,-5.257,20.002,180.0,-0.0,205.747,-0.002,5.986,1.000,-0.074,12.081
563,37.533,A,6.424,20.041,-180.0,0.0,194.067,-0.041,6.007,1.000,0.002,-12.079
563,37.533,B,-5.656,20.001,-180.0,0.0,206.146,-0.001,5.985,1.000,0.053,12.079
564,37.600,A,6.023,20.041,-180.0,0.0,194.467,-0.041,6.002,1.000,0.000,-12.078
564,37.600,B,-6.054,20.003,180.0,-0.0,206.545,-0.003,5.983,1.000,-0.047,12.078
565,37.667,A,5.623,20.040,-179.9,0.1,194.867,-0.040,5.999,1.000,-0.001,-12.077
565,37.667,B,-6.453,20.002,180.0,-0.0,206.944,-0.002,5.984,1.000,0.062,12.077
566,37.733,A,5.223,20.039,-179.9,0.1,195.267,-0.039,5.999,1.000,-0.002,-12.076
566,37.733,B,-6.852,20.002,-180.0,0.0,207.343,-0.002,5.985,1.000,-0.075,12.076
567,37.800,A,4.823,20.039,-179.9,0.1,195.667,-0.039,6.000,1.000,-0.003,-12.075
567,37.800,B,-7.251,20.001,-180.0,0.0,207.742,-0.001,5.984,1.000,0.053,12.075
568,37.867,A,4.423,20.038,-179.9,0.1,196.067,-0.038,6.001,1.000,-0.003,-12.073
568,37.867,B,-7.650,20.003,180.0,-0.0,208.141,-0.003,5.984,1.000,-0.046,12.073
569,37.933,A,4.023,20.038,-179.9,0.1,196.467,-0.038,6.002,1.000,-0.003,-12.072
569,37.933,B,-8.049,20.002,180.0,-0.0,208.539,-0.002,5.984,1.000,0.062,12.072
570,38.000,A,3.623,20.037,-179.9,0.1,196.868,-0.037,6.002,1.000,-0.003,-12.071
570,38.000,B,-8.448,20.002,-180.0,0.0,208.938,-0.002,5.984,1.000,-0.076,12.071
571,38.067,A,3.223,20.037,-179.9,0.1,197.268,-0.037,6.002,1.000,-0.003,-12.070
571,38.067,B,-8.847,20.001,-180.0,0.0,209.337,-0.001,5.984,1.000,0.053,12.070
572,38.133,A,2.823,20.036,-179.9,0.1,197.668,-0.036,6.002,1.000,-0.003,-12.068
572,38.133,B,-9.246,20.002,180.0,-0.0,209.736,-0.002,5.984,1.000,-0.051,12.068
573,38.200,A,2.422,20.036,-180.0,0.0,198.068,-0.036,6.000,1.000,-0.001,-12.067
573,38.200,B,-9.645,20.002,180.0,-0.0,210.135,-0.002,5.984,1.000,0.065,12.067
574,38.267,A,2.022,20.036,-180.0,0.0,198.468,-0.036,6.003,1.000,-0.003,-12.066
574,38.267,B,-10.044,20.003,180.0,-0.0,210.534,-0.003,5.985,1.000,-0.070,12.066
575,38.333,A,1.622,20.036,-180.0,0.0,198.868,-0.036,6.002,1.000,-0.001,-12.065
575,38.333,B,-10.442,20.001,-180.0,0.0,210.933,-0.001,5.984,1.000,0.054,12.065
576,38.400,A,1.222,20.036,-180.0,0.0,199.269,-0.036,6.001,1.000,-0.001,-12.063
576,38.400,B,-10.841,20.003,180.0,-0.0,211.332,-0.003,5.984,1.000,-0.052,12.063
577,38.467,A,0.822,20.036,-180.0,0.0,199.669,-0.036,6.001,1.000,-0.001,-12.062
577,38.467,B,-11.240,20.002,180.0,-0.0,211.731,-0.002,5.983,1.000,0.062,12.062
578,38.533,A,0.422,20.036,-180.0,0.0,200.069,-0.036,6.001,1.000,-0.000,-12.061
578,38.533,B,-11.639,20.003,180.0,-0.0,212.129,-0.003,5.983,1.000,-0.065,12.061
579,38.600,A,0.022,20.036,180.0,-0.0,200.469,-0.036,5.999,1.000,-0.002,-12.060
579,38.600,B,-12.038,20.001,-180.0,0.0,212.528,-0.001,5.983,1.000,0.056,12.060
580,38.667,A,-0.378,20.036,180.0,-0.0,200.869,-0.036,6.002,1.000,-0.001,-12.058
580,38.667,B,-12.437,20.003,180.0,-0.0,212.927,-0.003,5.983,1.000,-0.057,12.058
581,38.733,A,-0.779,20.036,-180.0,0.0,201.269,-0.036,6.002,1.000,-0.000,-12.057
581,38.733,B,-12.835,20.002,180.0,-0.0,213.326,-0.002,5.981,1.000,0.062,12.057
582,38.800,A,-1.179,20.036,180.0,-0.0,201.669,-0.036,6.001,1.000,-0.001,-12.055
582,38.800,B,-13.234,20.003,180.0,-0.0,213.725,-0.003,5.982,1.000,-0.055,12.055
583,38.867,A,-1.579,20.036,180.0,-0.0,202.069,-0.036,6.001,1.000,-0.000,-12.054
583,38.867,B,-13.633,20.002,-180.0,0.0,214.123,-0.002,5.982,1.000,0.058,12.054
584,38.933,A,-1.979,20.036,180.0,-0.0,202.469,-0.036,6.001,1.000,-0.001,-12.053
584,38.933,B,-14.032,20.002,-180.0,0.0,214.522,-0.002,5.981,1.000,-0.069,12.053
585,39.000,A,-2.379,20.036,180.0,-0.0,202.869,-0.036,6.001,1.000,-0.000,-12.051
585,39.000,B,-14.430,20.001,-180.0,0.0,214.921,-0.001,5.982,1.000,0.058,12.051
586,39.067,A,-2.779,20.037,180.0,-0.0,203.270,-0.037,6.001,1.000,-0.000,-12.050
586,39.067,B,-14.829,20.003,180.0,-0.0,215.319,-0.003,5.981,1.000,-0.043,12.050
587,39.133,A,-3.179,20.037,180.0,-0.0,203.670,-0.037,6.000,1.000,-0.000,-12.049
587,39.133,B,-15.228,20.002,180.0,-0.0,215.718,-0.002,5.982,1.000,0.017,12.049
588,39.200,A,-3.579,20.037,180.0,-0.0,204.070,-0.037,6.000,1.000,-0.001,-12.048
588,39.200,B,-15.627,20.003,180.0,-0.0,216.117,-0.003,5.987,1.000,-0.083,12.048
589,39.267,A,-3.979,20.037,180.0,-0.0,204.470,-0.037,6.000,1.000,-0.001,-12.047
589,39.267,B,-16.026,20.007,179.7,-0.3,216.516,-0.007,5.985,1.000,-0.012,12.047
590,39.333,A,-4.379,20.037,180.0,-0.0,204.870,-0.037,6.001,1.000,0.001,-12.046
590,39.333,B,-16.425,20.013,179.5,-0.5,216.916,-0.013,6.010,1.000,-0.043,12.046
591,39.400,A,-4.779,20.037,180.0,-0.0,205.270,-0.037,6.001,1.000,0.002,-12.047
591,39.400,B,-16.826,20.020,179.3,-0.7,217.316,-0.020,6.024,1.000,0.047,12.047
592,39.467,A,-5.180,20.037,180.0,-0.0,205.670,-0.037,6.001,1.000,0.000,-12.048
592,39.467,B,-17.227,20.025,179.3,-0.7,217.718,-0.025,6.015,1.000,-0.213,12.048
593,39.533,A,-5.580,20.037,-180.0,0.0,206.070,-0.037,6.001,1.000,0.001,-12.049
593,39.533,B,-17.628,20.030,179.3,-0.7,218.119,-0.030,6.014,1.000,-0.119,12.049
594,39.600,A,-5.980,20.037,180.0,-0.0,206.470,-0.037,6.000,1.000,0.001,-12.050
594,39.600,B,-18.029,20.046,178.7,-1.3,218.520,-0.046,6.015,1.000,0.312,12.050
595,39.667,A,-6.380,20.037,180.0,-0.0,206.870,-0.037,6.001,1.000,0.001,-12.050
595,39.667,B,-18.430,20.062,178.3,-1.7,218.921,-0.062,6.018,1.000,0.264,12.050
596,39.733,A,-6.780,20.037,-180.0,0.0,207.270,-0.037,6.001,1.000,0.001,-12.051
596,39.733,B,-18.831,20.066,178.8,-1.2,219.322,-0.066,6.015,1.000,1.000,12.051
597,39.800,A,-7.180,20.037,-180.0,0.0,207.670,-0.037,6.000,1.000,0.001,-12.052
597,39.800,B,-19.232,20.057,179.8,-0.2,219.722,-0.057,6.007,1.000,1.000,12.052
598,39.867,A,-7.580,20.037,-180.0,0.0,208.070,-0.037,6.000,1.000,-0.000,-12.051
598,39.867,B,-19.631,20.032,-178.7,1.3,220.121,-0.032,5.984,1.000,1.000,12.051
599,39.933,A,-7.980,20.036,-180.0,0.0,208.470,-0.036,6.000,1.000,-0.003,-12.048
599,39.933,B,-20.028,19.989,-176.9,-1.4,220.519,0.008,5.971,1.000,1.000,12.048
600,40.000,A,-8.380,20.036,-180.0,0.0,208.870,-0.036,5.999,1.000,-0.006,-12.046
600,40.000,B,-20.422,19.929,-174.8,0.7,220.916,0.037,5.959,1.000,1.000,12.046
601,40.067,A,-8.780,20.035,-179.9,0.1,209.270,-0.035,5.999,1.000,-0.009,-12.041
601,40.067,B,-20.812,19.851,-172.4,3.1,221.312,0.085,5.949,1.000,1.000,12.041
602,40.133,A,-9.180,20.034,-179.9,0.1,209.670,-0.034,6.001,1.000,-0.010,-12.054
602,40.133,B,-21.198,19.753,-169.9,-3.4,221.724,0.107,5.939,1.000,1.000,12.054
603,40.200,A,-9.580,20.034,-179.9,0.1,210.071,-0.034,6.004,1.000,-0.009,-12.050
603,40.200,B,-21.578,19.637,-167.3,-0.8,222.121,0.132,5.931,1.000,1.000,12.050
604,40.267,A,-9.981,20.034,-180.0,0.0,210.471,-0.034,6.006,1.000,-0.007,-12.070
604,40.267,B,-21.951,19.502,-164.5,-7.0,222.541,0.152,5.924,1.000,1.000,12.070
605,40.333,A,-10.381,20.035,180.0,-0.0,210.872,-0.035,6.007,1.000,-0.005,-12.066
605,40.333,B,-22.316,19.347,-161.7,-4.2,222.938,0.155,5.918,1.000,1.000,12.066
606,40.400,A,-10.781,20.036,179.9,-0.1,211.272,-0.036,6.001,1.000,-0.004,-12.089
606,40.400,B,-22.673,19.174,-158.8,-10.3,223.361,0.173,5.912,1.000,1.000,12.089
607,40.467,A,-11.182,20.036,179.9,-0.1,211.672,-0.036,5.999,1.000,-0.002,-12.085
607,40.467,B,-23.019,18.982,-155.8,-7.3,223.757,0.156,5.907,1.000,1.000,12.085
608,40.533,A,-11.582,20.037,179.9,-0.1,212.072,-0.037,6.003,1.000,-0.003,-12.080
608,40.533,B,-23.355,18.773,-152.8,-4.3,224.152,0.159,5.902,1.000,1.000,12.080
609,40.600,A,-11.982,20.038,179.9,-0.1,212.472,-0.038,6.001,1.000,-0.001,-12.100
609,40.600,B,-23.678,18.545,-149.8,-10.3,224.572,0.136,5.897,1.000,1.000,12.100
610,40.667,A,-12.382,20.038,179.9,-0.1,212.872,-0.038,6.001,1.000,0.001,-12.095
610,40.667,B,-23.989,18.301,-146.7,-7.2,224.967,0.120,5.893,1.000,1.000,12.095
611,40.733,A,-12.782,20.039,179.9,-0.1,213.272,-0.039,6.000,1.000,0.002,-12.107
611,40.733,B,-24.286,18.041,-143.7,-13.2,225.380,0.098,5.889,1.000,1.000,12.107
612,40.800,A,-13.182,20.040,179.9,-0.1,213.672,-0.040,6.001,1.000,0.005,-12.100
612,40.800,B,-24.568,17.764,-140.6,-10.1,225.773,0.063,5.885,1.000,1.000,12.100
613,40.867,A,-13.582,20.041,179.9,-0.1,214.073,-0.041,6.003,1.000,0.006,-12.102
613,40.867,B,-24.834,17.473,-137.5,-16.0,226.175,0.045,5.882,1.000,1.000,12.102
614,40.933,A,-13.982,20.042,179.9,-0.1,214.473,-0.042,6.001,1.000,0.008,-12.092
614,40.933,B,-25.084,17.168,-134.4,-12.9,226.565,-0.009,5.879,1.000,1.000,12.092
615,41.000,A,-14.383,20.042,179.9,-0.1,214.873,-0.042,6.000,1.000,0.010,-12.085
615,41.000,B,-25.317,16.850,-131.2,-9.7,226.958,-0.041,5.875,1.000,1.000,12.085
616,41.067,A,-14.783,20.043,179.9,-0.1,215.273,-0.043,5.999,1.000,0.010,-12.067
616,41.067,B,-25.532,16.520,-128.1,-15.6,227.340,-0.094,5.872,1.000,1.000,12.067
617,41.133,A,-15.183,20.043,179.9,-0.1,215.673,-0.043,5.998,1.000,0.010,-12.058
617,41.133,B,-25.728,16.179,-125.0,-12.5,227.731,-0.144,5.869,1.000,1.000,12.058
618,41.200,A,-15.582,20.043,180.0,-0.0,216.073,-0.043,5.996,1.000,0.006,-12.022
618,41.200,B,-25.905,15.827,-121.8,-18.3,228.095,-0.187,5.866,1.000,1.000,12.022
619,41.267,A,-15.982,20.042,-180.0,0.0,216.473,-0.042,5.999,0.976,0.032,-12.010
619,41.267,B,-26.063,15.467,-118.7,-15.2,228.482,-0.256,5.863,1.000,1.000,12.010
620,41.333,A,-16.378,20.040,-179.8,0.2,216.868,-0.040,5.893,1.000,-0.016,-12.004
620,41.333,B,-26.200,15.099,-115.5,-12.0,228.872,-0.304,5.861,1.000,1.000,12.004
621,41.400,A,-16.773,20.039,-179.9,0.1,217.263,-0.039,5.972,0.945,0.012,-11.946
621,41.400,B,-26.317,14.723,-112.3,-17.8,229.209,-0.372,5.858,1.000,1.000,11.946
622,41.467,A,-17.165,20.038,-179.9,0.1,217.655,-0.038,5.807,0.894,-0.135,-11.941
622,41.467,B,-26.412,14.342,-109.2,-14.7,229.597,-0.438,5.855,1.000,1.000,11.941
623,41.533,A,-17.549,20.040,179.9,-0.1,218.039,-0.040,5.742,0.918,0.011,-11.910
623,41.533,B,-26.487,13.957,-106.0,-16.0,229.949,-0.487,5.852,1.000,1.000,11.910
624,41.600,A,-17.930,20.046,179.6,-0.4,218.421,-0.046,5.700,1.000,1.000,-11.917
624,41.600,B,-26.540,13.568,-102.9,-12.9,230.338,-0.540,5.850,1.000,1.000,11.917
625,41.667,A,-18.310,20.042,-180.0,0.0,218.800,-0.042,5.699,1.000,0.958,-11.928
625,41.667,B,-26.571,13.177,-99.7,-9.7,230.729,-0.571,5.847,1.000,1.000,11.928
626,41.733,A,-18.689,20.026,-179.0,1.0,219.180,-0.026,5.688,0.939,0.353,-11.941
626,41.733,B,-26.581,12.785,-96.5,-6.5,231.121,-0.581,5.845,1.000,1.000,11.941
627,41.800,A,-19.067,19.994,-177.6,2.4,219.557,0.006,5.669,1.000,1.000,-11.955
627,41.800,B,-26.569,12.393,-93.4,-3.4,231.512,-0.569,5.842,1.000,1.000,11.955
628,41.867,A,-19.442,19.947,-175.9,4.1,219.932,0.053,5.661,1.000,-0.143,-11.970
628,41.867,B,-26.535,12.003,-90.2,-0.2,231.903,-0.535,5.840,1.000,0.869,11.970
629,41.933,A,-19.816,19.892,-174.3,5.7,220.307,0.108,5.679,1.000,-0.099,-11.984
629,41.933,B,-26.480,11.615,-87.0,3.0,232.290,-0.480,5.840,1.000,0.659,11.984
630,42.000,A,-20.193,19.845,-173.8,1.7,220.695,0.140,5.697,1.000,1.000,-11.980
630,42.000,B,-26.403,11.231,-83.8,6.2,232.675,-0.403,5.845,1.000,-0.463,11.980
631,42.067,A,-20.569,19.799,-173.6,1.9,221.074,0.155,5.689,1.000,1.000,-11.983
631,42.067,B,-26.316,10.848,-81.3,8.7,233.057,-0.316,5.877,1.000,-0.450,11.983
632,42.133,A,-20.944,19.743,-172.8,-6.3,221.480,0.176,5.678,1.000,1.000,-11.961
632,42.133,B,-26.232,10.464,-80.0,10.0,233.442,-0.232,5.899,1.000,-0.368,11.961
633,42.200,A,-21.316,19.671,-171.4,-4.9,221.858,0.160,5.668,1.000,1.000,-11.970
633,42.200,B,-26.161,10.077,-79.9,10.1,233.828,-0.161,5.902,1.000,-0.418,11.970
634,42.267,A,-21.684,19.583,-169.6,-3.1,222.237,0.160,5.659,1.000,1.000,-11.981
634,42.267,B,-26.101,9.688,-80.4,9.6,234.217,-0.101,5.899,1.000,-0.440,11.981
635,42.333,A,-22.047,19.478,-167.5,-10.0,222.639,0.137,5.651,1.000,1.000,-11.969
635,42.333,B,-26.055,9.298,-81.6,8.4,234.608,-0.055,5.893,1.000,-0.439,11.969
636,42.400,A,-22.404,19.356,-165.1,-7.6,223.016,0.113,5.644,1.000,1.000,-11.984
636,42.400,B,-26.025,8.906,-83.1,6.9,235.000,-0.025,5.887,1.000,-0.431,11.984
637,42.467,A,-22.755,19.215,-162.6,-14.1,223.410,0.095,5.638,1.000,1.000,-11.983
637,42.467,B,-26.011,8.513,-85.0,5.0,235.393,-0.011,5.883,1.000,-0.317,11.983
638,42.533,A,-23.098,19.057,-159.9,-11.4,223.785,0.051,5.633,1.000,1.000,-12.003
638,42.533,B,-26.011,8.118,-86.8,3.2,235.788,-0.011,5.943,1.000,0.137,12.003
639,42.600,A,-23.432,18.881,-157.1,-8.6,224.161,0.027,5.629,1.000,1.000,-12.024
639,42.600,B,-26.015,7.721,-88.2,1.8,236.185,-0.015,5.958,1.000,-0.074,12.024
640,42.667,A,-23.755,18.687,-154.1,-14.6,224.539,-0.022,5.627,1.000,1.000,-12.044
640,42.667,B,-26.013,7.323,-88.7,1.3,236.583,-0.013,5.987,1.000,-0.100,12.044
641,42.733,A,-24.068,18.476,-151.1,-11.6,224.914,-0.064,5.625,1.000,1.000,-12.067
641,42.733,B,-26.014,6.925,-89.3,0.7,236.981,-0.014,5.925,1.000,0.880,12.067
642,42.800,A,-24.369,18.248,-148.1,-17.6,225.276,-0.100,5.623,1.000,1.000,-12.100
642,42.800,B,-26.014,6.530,-89.5,0.5,237.376,-0.014,5.928,1.000,1.000,12.100
643,42.867,A,-24.656,18.004,-145.0,-14.5,225.648,-0.159,5.622,1.000,1.000,-12.122
643,42.867,B,-26.002,6.135,-89.0,1.0,237.770,-0.002,5.915,1.000,1.000,12.122
644,42.933,A,-24.929,17.744,-141.8,-11.3,226.024,-0.198,5.622,1.000,1.000,-12.141
644,42.933,B,-25.975,5.742,-87.9,-2.4,238.165,0.005,5.902,1.000,1.000,12.141
645,43.000,A,-25.188,17.468,-138.6,-17.1,226.364,-0.254,5.622,1.000,1.000,-12.194
645,43.000,B,-25.932,5.351,-86.3,-0.8,238.558,0.017,5.889,1.000,1.000,12.194
646,43.067,A,-25.430,17.179,-135.4,-13.9,226.737,-0.309,5.622,1.000,1.000,-12.219
646,43.067,B,-25.872,4.962,-84.4,-7.9,238.956,0.030,5.878,1.000,1.000,12.219
647,43.133,A,-25.655,16.876,-132.2,-10.7,227.081,-0.345,5.622,1.000,1.000,-12.267
647,43.133,B,-25.794,4.578,-82.2,-5.7,239.348,0.016,5.867,1.000,1.000,12.267
648,43.200,A,-25.863,16.561,-128.9,-16.4,227.429,-0.416,5.623,1.000,1.000,-12.311
648,43.200,B,-25.698,4.197,-79.8,-3.3,239.740,0.020,5.858,1.000,1.000,12.311
649,43.267,A,-26.053,16.235,-125.7,-13.2,227.803,-0.466,5.623,1.000,1.000,-12.331
649,43.267,B,-25.583,3.823,-77.2,-9.7,240.134,-0.010,5.850,1.000,1.000,12.331
650,43.333,A,-26.224,15.898,-122.4,-18.9,228.101,-0.513,5.624,1.000,1.000,-12.425
650,43.333,B,-25.450,3.455,-74.5,-7.0,240.525,-0.027,5.843,1.000,1.000,12.425
651,43.400,A,-26.375,15.552,-119.1,-15.6,228.472,-0.579,5.625,1.000,1.000,-12.438
651,43.400,B,-25.297,3.094,-71.7,-13.2,240.910,-0.053,5.837,1.000,1.000,12.438
652,43.467,A,-26.506,15.198,-115.9,-12.4,228.847,-0.624,5.626,1.000,1.000,-12.452
652,43.467,B,-25.126,2.743,-68.8,-10.3,241.300,-0.091,5.832,1.000,1.000,12.452
653,43.533,A,-26.616,14.836,-112.6,-18.1,229.120,-0.680,5.626,1.000,1.000,-12.553
653,43.533,B,-24.937,2.401,-65.9,-16.4,241.673,-0.110,5.827,1.000,1.000,12.553
654,43.600,A,-26.706,14.469,-109.3,-14.8,229.493,-0.741,5.627,1.000,1.000,-12.566
654,43.600,B,-24.730,2.070,-62.9,-13.4,242.059,-0.168,5.823,1.000,1.000,12.566
655,43.667,A,-26.774,14.098,-106.0,-11.5,229.869,-0.780,5.628,1.000,1.000,-12.579
655,43.667,B,-24.505,1.751,-59.8,-10.3,242.448,-0.204,5.820,1.000,1.000,12.579
656,43.733,A,-26.821,13.723,-102.7,-12.7,230.183,-0.821,5.629,1.000,1.000,-12.618
656,43.733,B,-24.264,1.444,-56.8,-16.3,242.800,-0.252,5.817,1.000,1.000,12.618
657,43.800,A,-26.847,13.346,-99.4,-9.4,230.560,-0.847,5.630,1.000,1.000,-12.627
657,43.800,B,-24.006,1.152,-53.7,-13.2,243.187,-0.307,5.814,1.000,1.000,12.627
658,43.867,A,-26.850,12.968,-96.1,-6.1,230.938,-0.850,5.631,1.000,1.000,-12.617
658,43.867,B,-23.732,0.874,-50.6,-10.1,243.555,-0.341,5.811,1.000,1.000,12.617
659,43.933,A,-26.832,12.590,-92.8,-2.8,231.316,-0.832,5.632,1.000,1.000,-12.589
659,43.933,B,-23.444,0.612,-47.4,-15.9,243.904,-0.412,5.809,1.000,1.000,12.589
660,44.000,A,-26.792,12.214,-89.5,0.5,231.692,-0.792,5.633,1.000,0.930,-12.599
660,44.000,B,-23.142,0.366,-44.3,-12.8,244.290,-0.464,5.806,1.000,1.000,12.599
661,44.067,A,-26.731,11.840,-86.2,3.8,232.065,-0.731,5.635,1.000,0.668,-12.534
661,44.067,B,-22.827,0.137,-41.1,-18.6,244.599,-0.517,5.804,1.000,1.000,12.534
662,44.133,A,-26.649,11.471,-83.0,7.0,232.435,-0.649,5.654,1.000,0.239,-12.547
662,44.133,B,-22.499,-0.073,-37.9,-15.4,244.982,-0.586,5.802,1.000,1.000,12.547
663,44.200,A,-26.554,11.102,-80.3,9.7,232.804,-0.554,5.709,1.000,-0.021,-12.565
663,44.200,B,-22.161,-0.266,-34.8,-12.3,245.368,-0.634,5.800,1.000,1.000,12.565
664,44.267,A,-26.465,10.730,-79.0,11.0,233.176,-0.465,5.743,1.000,-0.242,-12.473
664,44.267,B,-21.812,-0.438,-31.6,-18.1,245.649,-0.702,5.798,1.000,1.000,12.473
665,44.333,A,-26.387,10.354,-78.8,11.2,233.551,-0.387,5.752,1.000,-0.254,-12.482
665,44.333,B,-21.455,-0.592,-28.4,-14.9,246.033,-0.768,5.796,1.000,1.000,12.482
666,44.400,A,-26.321,9.977,-79.3,10.7,233.929,-0.321,5.754,1.000,-0.269,-12.450
666,44.400,B,-21.089,-0.725,-25.2,-11.7,246.379,-0.813,5.794,1.000,1.000,12.450
667,44.467,A,-26.268,9.596,-80.4,9.6,234.309,-0.268,5.760,1.000,-0.270,-12.362
667,44.467,B,-20.717,-0.837,-22.0,-17.5,246.671,-0.891,5.793,1.000,1.000,12.362
668,44.533,A,-26.229,9.213,-81.8,8.2,234.693,-0.229,5.798,1.000,-0.268,-12.362
668,44.533,B,-20.340,-0.928,-18.8,-14.3,247.055,-0.952,5.791,1.000,1.000,12.362
669,44.600,A,-26.201,8.824,-83.3,6.7,235.082,-0.201,5.867,0.918,-0.167,-12.281
669,44.600,B,-19.958,-0.999,-15.6,-15.6,247.363,-0.999,5.789,1.000,1.000,12.281
670,44.667,A,-26.178,8.435,-84.5,5.5,235.470,-0.178,5.790,0.936,-0.136,-12.278
670,44.667,B,-19.572,-1.047,-12.4,-12.4,247.748,-1.047,5.788,1.000,1.000,12.278
671,44.733,A,-26.157,8.052,-85.3,4.7,235.853,-0.157,5.735,1.000,0.808,-12.282
671,44.733,B,-19.185,-1.074,-9.2,-9.2,248.136,-1.074,5.786,1.000,1.000,12.282
672,44.800,A,-26.132,7.670,-85.7,4.3,236.235,-0.132,5.741,1.000,0.463,-12.289
672,44.800,B,-18.797,-1.080,-6.0,-6.0,248.524,-1.080,5.785,1.000,1.000,12.289
673,44.867,A,-26.097,7.289,-85.3,4.7,236.616,-0.097,5.738,0.269,-0.884,-12.295
673,44.867,B,-18.409,-1.063,-2.8,-2.8,248.912,-1.063,5.783,1.000,1.000,12.295
674,44.933,A,-26.057,6.914,-84.7,5.3,236.991,-0.057,5.600,1.000,1.000,-12.307
674,44.933,B,-18.023,-1.025,0.4,0.4,249.298,-1.025,5.782,1.000,1.000,12.307
675,45.000,A,-26.012,6.545,-84.1,5.9,237.361,-0.012,5.586,1.000,0.084,-12.320
675,45.000,B,-17.640,-0.965,3.6,3.6,249.681,-0.965,5.780,1.000,1.000,12.320
676,45.067,A,-25.962,6.174,-83.5,6.5,237.731,0.038,5.703,1.000,0.490,-12.329
676,45.067,B,-17.261,-0.884,6.8,6.8,250.060,-0.884,5.779,1.000,1.000,12.329
677,45.133,A,-25.906,5.798,-82.7,2.8,238.114,0.078,5.702,1.000,1.000,-12.320
677,45.133,B,-16.887,-0.782,10.0,10.0,250.434,-0.782,5.777,1.000,0.249,12.320
