step,t,car,x,y,yaw_deg,heading_err_deg,progress_cum,lateral,speed,throttle,steer,gap_ahead
678,45.200,A,-26.607,15.888,-120.4,-16.9,228.200,-0.884,5.524,1.000,1.000,-15.328
678,45.200,B,-23.368,1.373,-46.3,-5.8,243.528,0.275,5.868,1.000,1.000,15.328
679,45.267,A,-26.742,15.542,-117.1,-13.6,228.568,-0.934,5.527,1.000,1.000,-15.394
679,45.267,B,-23.059,1.130,-43.1,-11.6,243.962,0.231,5.865,1.000,1.000,15.394
680,45.333,A,-26.856,15.189,-113.7,-10.2,228.938,-0.963,5.529,1.000,1.000,-15.417
680,45.333,B,-22.737,0.905,-40.0,-8.5,244.354,0.207,5.862,1.000,1.000,15.417
681,45.400,A,-26.950,14.829,-110.4,-15.9,229.153,-1.012,5.532,1.000,1.000,-15.623
681,45.400,B,-22.402,0.698,-36.9,-14.4,244.776,0.163,5.859,1.000,1.000,15.623
682,45.467,A,-27.022,14.465,-107.0,-12.5,229.523,-1.056,5.534,1.000,1.000,-15.645
682,45.467,B,-22.058,0.509,-33.7,-11.2,245.167,0.121,5.856,1.000,1.000,15.645
683,45.533,A,-27.073,14.096,-103.7,-9.2,229.894,-1.078,5.537,1.000,1.000,-15.680
683,45.533,B,-21.703,0.341,-30.6,-17.1,245.574,0.081,5.854,1.000,1.000,15.680
684,45.600,A,-27.103,13.725,-100.3,-10.3,230.180,-1.103,5.539,1.000,1.000,-15.781
684,45.600,B,-21.340,0.192,-27.4,-13.9,245.961,0.021,5.851,1.000,1.000,15.781
685,45.667,A,-27.111,13.353,-97.0,-7.0,230.552,-1.111,5.542,1.000,1.000,-15.800
685,45.667,B,-20.969,0.063,-24.2,-10.7,246.352,-0.018,5.848,1.000,1.000,15.800
686,45.733,A,-27.097,12.981,-93.6,-3.6,230.924,-1.097,5.544,1.000,1.000,-15.809
686,45.733,B,-20.592,-0.045,-21.1,-16.6,246.734,-0.091,5.846,1.000,1.000,15.809
687,45.800,A,-27.061,12.610,-90.3,-0.3,231.295,-1.061,5.546,1.000,1.000,-15.826
687,45.800,B,-20.210,-0.132,-17.9,-13.4,247.122,-0.148,5.843,1.000,1.000,15.826
688,45.867,A,-27.004,12.242,-86.9,3.1,231.663,-1.004,5.549,1.000,1.000,-15.834
688,45.867,B,-19.824,-0.197,-14.7,-14.7,247.497,-0.197,5.841,1.000,1.000,15.834
689,45.933,A,-26.925,11.878,-83.6,6.4,232.028,-0.925,5.551,1.000,0.943,-15.858
689,45.933,B,-19.434,-0.241,-11.6,-11.6,247.886,-0.241,5.838,1.000,1.000,15.858
690,46.000,A,-26.826,11.518,-80.2,9.8,232.387,-0.826,5.554,1.000,0.438,-15.890
690,46.000,B,-19.044,-0.264,-8.4,-8.4,248.277,-0.264,5.836,1.000,1.000,15.890
691,46.067,A,-26.712,11.161,-77.4,12.6,232.744,-0.712,5.632,1.000,-0.149,-15.924
691,46.067,B,-18.652,-0.264,-5.2,-5.2,248.668,-0.264,5.834,1.000,0.684,15.924
692,46.133,A,-26.596,10.802,-75.5,14.5,233.103,-0.596,5.662,1.000,-0.252,-15.956
692,46.133,B,-18.261,-0.243,-2.0,-2.0,249.059,-0.243,5.839,1.000,-0.055,15.956
693,46.200,A,-26.488,10.440,-74.8,15.2,233.466,-0.488,5.679,1.000,-0.266,-15.984
693,46.200,B,-17.870,-0.209,0.6,0.6,249.450,-0.209,5.881,1.000,-0.396,15.984
694,46.267,A,-26.392,10.073,-75.0,15.0,233.832,-0.392,5.685,1.000,-0.271,-16.010
694,46.267,B,-17.478,-0.182,1.8,1.8,249.843,-0.182,5.902,1.000,-0.026,16.010
695,46.333,A,-26.308,9.703,-75.9,14.1,234.202,-0.308,5.689,1.000,-0.277,-16.033
695,46.333,B,-17.085,-0.165,2.0,2.0,250.236,-0.165,5.913,1.000,0.083,16.033
696,46.400,A,-26.238,9.330,-77.2,12.8,234.576,-0.238,5.708,1.000,-0.279,-16.054
696,46.400,B,-16.691,-0.150,2.1,2.1,250.630,-0.150,5.919,1.000,-0.058,16.054
697,46.467,A,-26.180,8.951,-78.7,11.3,234.955,-0.180,5.769,1.000,-0.344,-16.069
697,46.467,B,-16.296,-0.132,2.3,2.3,251.024,-0.132,5.924,1.000,0.032,16.069
698,46.533,A,-26.134,8.567,-80.4,9.6,235.339,-0.134,5.792,1.000,-0.269,-16.081
698,46.533,B,-15.901,-0.117,2.2,2.2,251.420,-0.117,5.954,1.000,-0.123,16.081
699,46.600,A,-26.099,8.179,-82.0,8.0,235.726,-0.099,5.865,1.000,-0.235,-16.090
699,46.600,B,-15.504,-0.103,2.1,2.1,251.816,-0.103,5.955,1.000,0.014,16.090
