car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,2562,170.8,8,55.222,2,11.608,20.602,-0.602,5.9978,-0.0243,0.4708,1.0,-0.0305,2.27,17.959
Car A,2563,170.8667,8,37.659,1,25.859,14.233,0.122,5.9006,0.7267,1.4365,1.0,1.0,3.939,-17.962
Car B,2563,170.8667,8,55.621,2,11.209,20.573,-0.573,5.996,-0.0278,-0.272,1.0,0.0821,-0.758,17.962
Car A,2564,170.9333,8,38.049,1,25.781,14.619,0.17,5.8961,-0.0672,1.8099,1.0,0.2913,24.968,-17.971
Car B,2564,170.9333,8,56.02,2,10.81,20.545,-0.545,5.9954,-0.0082,0.6013,1.0,-0.1642,2.047,17.971
Car A,2565,171.0,8,38.473,1,25.694,15.003,0.211,5.9038,0.1151,1.965,1.0,1.0,7.308,-17.945
Car B,2565,171.0,8,56.418,2,10.412,20.515,-0.515,5.9935,-0.0288,-0.3342,1.0,0.0566,-4.096,17.945
Car A,2566,171.0667,8,38.866,1,25.594,15.383,0.219,5.8974,-0.0949,2.2601,1.0,1.0,24.973,-17.951
Car B,2566,171.0667,8,56.817,2,10.013,20.489,-0.489,5.9941,0.0082,0.3867,1.0,-0.1662,1.405,17.951
Car A,2567,171.1333,8,39.258,1,25.478,15.758,0.244,5.8754,-0.3308,3.0933,1.0,1.0,25.0,-17.957
Car B,2567,171.1333,8,57.215,2,9.615,20.46,-0.46,5.9926,-0.0224,-0.466,1.0,0.0521,-4.145,17.957
Car A,2568,171.2,8,39.689,1,25.345,16.128,0.229,5.8647,-0.1606,3.4883,1.0,1.0,25.0,-17.925
Car B,2568,171.2,8,57.614,2,9.216,20.435,-0.435,5.9935,0.0148,0.3158,1.0,-0.1721,1.293,17.925
Car A,2569,171.2667,8,40.081,1,25.195,16.49,0.23,5.8554,-0.1391,3.7829,1.0,1.0,25.0,-17.932
Car B,2569,171.2667,8,58.013,2,8.817,20.408,-0.408,5.9903,-0.0487,-0.5262,1.0,0.0532,-4.293,17.932
Car A,2570,171.3333,8,40.508,1,25.027,16.843,0.21,5.8473,-0.1216,4.0176,1.0,1.0,25.0,-17.903
Car B,2570,171.3333,8,58.411,2,8.419,20.385,-0.385,5.9913,0.0154,0.2623,1.0,-0.1778,1.321,17.903
Car A,2571,171.4,8,40.899,1,24.841,17.188,0.188,5.8404,-0.1039,4.1971,1.0,1.0,25.0,-17.911
Car B,2571,171.4,8,58.81,2,8.02,20.36,-0.36,5.9886,-0.0411,-0.5172,1.0,0.0485,-4.435,17.911
Car A,2572,171.4667,8,41.318,1,24.638,17.522,0.167,5.8344,-0.0893,4.3354,1.0,1.0,24.999,-17.891
Car B,2572,171.4667,8,59.208,2,7.622,20.338,-0.338,5.9897,0.0167,0.2702,1.0,-0.1987,1.205,17.891
Car A,2573,171.5333,8,41.706,1,24.418,17.845,0.125,5.8292,-0.0784,4.4449,1.0,1.0,24.999,-17.901
Car B,2573,171.5333,8,59.607,2,7.223,20.314,-0.314,5.987,-0.0402,-0.528,1.0,0.0492,-4.958,17.901
Car A,2574,171.6,8,42.096,1,24.181,18.155,0.103,5.8246,-0.0687,4.5328,1.0,1.0,24.999,-17.909
Car B,2574,171.6,8,60.006,2,6.825,20.294,-0.294,5.9885,0.0227,0.2569,1.0,-0.217,1.22,17.909
Car A,2575,171.6667,8,42.498,1,23.928,18.453,0.045,5.8206,-0.0601,4.6007,1.0,1.0,24.999,-17.906
Car B,2575,171.6667,8,60.404,2,6.426,20.272,-0.272,5.9853,-0.049,-0.548,1.0,0.0526,-5.414,17.906
Car A,2576,171.7333,8,42.886,1,23.66,18.736,0.004,5.8171,-0.0534,4.6551,1.0,1.0,24.999,-17.916
Car B,2576,171.7333,8,60.803,2,6.027,20.253,-0.253,5.9875,0.0331,0.2544,1.0,-0.227,1.304,17.916
Car A,2577,171.8,8,43.271,1,23.376,19.003,-0.049,5.8138,-0.049,4.695,1.0,1.0,24.999,-17.93
Car B,2577,171.8,8,61.201,2,5.629,20.233,-0.233,5.984,-0.0527,-0.566,1.0,0.0547,-5.663,17.93
Car A,2578,171.8667,8,43.656,1,23.079,19.255,-0.108,5.8109,-0.0437,4.7298,1.0,1.0,24.999,-17.944
Car B,2578,171.8667,8,61.6,2,5.23,20.216,-0.216,5.9855,0.0237,0.2564,1.0,-0.2435,1.357,17.944
Car A,2579,171.9333,8,44.02,1,22.768,19.49,-0.15,5.8082,-0.0394,4.7586,1.0,1.0,24.999,-17.978
Car B,2579,171.9333,8,61.998,2,4.832,20.197,-0.197,5.9818,-0.0565,-0.5538,1.0,0.0483,-6.077,17.978
Car A,2580,172.0,8,44.402,1,22.445,19.708,-0.227,5.8058,-0.037,4.7803,1.0,1.0,24.999,-17.994
Car B,2580,172.0,8,62.397,2,4.434,20.182,-0.182,5.9839,0.0325,0.2424,1.0,-0.2596,1.197,17.994
Car A,2581,172.0667,8,44.787,2,22.11,19.907,-0.283,5.8035,-0.0345,4.7969,1.0,1.0,24.999,-18.008
Car B,2581,172.0667,8,62.795,2,4.035,20.165,-0.165,5.9808,-0.0467,-0.5615,1.0,0.0448,-6.479,18.008
Car A,2582,172.1333,8,45.123,2,21.765,20.087,-0.35,5.8013,-0.0326,4.8096,1.0,1.0,24.999,-18.071
Car B,2582,172.1333,8,63.193,2,3.637,20.152,-0.152,5.9832,0.0352,0.2427,1.0,-0.2852,1.108,18.071
Car A,2583,172.2,8,45.505,2,21.411,20.248,-0.423,5.7993,-0.03,4.8195,1.0,1.0,24.999,-18.087
Car B,2583,172.2,8,63.592,2,3.238,20.137,-0.137,5.9799,-0.0486,-0.6154,1.0,0.0369,-7.117,18.087
Car A,2584,172.2667,8,45.889,2,21.048,20.389,-0.475,5.7973,-0.0298,4.8287,1.0,1.0,24.999,-18.102
Car B,2584,172.2667,8,63.99,2,2.84,20.126,-0.126,5.9834,0.0514,0.1971,1.0,-0.2293,0.91,18.102
Car A,2585,172.3333,8,46.194,2,20.678,20.509,-0.561,5.7955,-0.0281,4.8358,1.0,1.0,24.999,-18.195
Car B,2585,172.3333,8,64.389,2,2.441,20.114,-0.114,5.9806,-0.0412,-0.6368,1.0,0.0267,-5.722,18.195
Car A,2586,172.4,8,46.576,2,20.303,20.609,-0.631,5.7937,-0.0266,4.8405,1.0,1.0,24.999,-18.211
Car B,2586,172.4,8,64.788,2,2.042,20.106,-0.106,5.9845,0.0578,0.1806,1.0,-0.1994,0.658,18.211
Car A,2587,172.4667,8,46.908,2,19.922,20.687,-0.687,5.7919,-0.0264,4.8441,1.0,1.0,24.999,-18.278
Car B,2587,172.4667,8,65.187,2,1.644,20.097,-0.097,5.9822,-0.0332,-0.6927,1.0,0.0348,-4.976,18.278
Car A,2588,172.5333,8,47.293,2,19.538,20.744,-0.744,5.7902,-0.0252,4.8477,1.0,1.0,24.999,-18.293
Car B,2588,172.5333,8,65.585,2,1.245,20.092,-0.092,5.9845,0.0338,0.1475,1.0,-0.1518,0.862,18.293
Car A,2589,172.6,8,47.679,2,19.151,20.78,-0.78,5.7886,-0.0251,4.8495,1.0,1.0,24.999,-18.305
Car B,2589,172.6,8,65.984,2,0.846,20.085,-0.085,5.9824,-0.0314,-0.6397,1.0,0.0397,-3.788,18.305
Car A,2590,172.6667,8,48.067,2,18.763,20.793,-0.793,5.787,-0.0242,4.8518,1.0,1.0,24.999,-18.316
Car B,2590,172.6667,8,66.383,2,0.447,20.082,-0.082,5.9839,0.0218,0.1717,1.0,-0.1273,0.986,18.316
Car A,2591,172.7333,8,48.456,2,18.375,20.785,-0.785,5.7853,-0.0247,4.8527,1.0,1.0,24.999,-18.326
Car B,2591,172.7333,8,66.782,2,0.048,20.077,-0.077,5.9811,-0.0417,-0.5764,1.0,0.0424,-3.176,18.326
Car A,2592,172.8,8,48.842,2,17.988,20.756,-0.756,5.7838,-0.0229,4.8545,1.0,1.0,24.999,-18.338
Car B,2592,172.8,8,67.18,2,-0.35,20.076,-0.076,5.9825,0.0214,0.2168,1.0,-0.1264,1.054,18.338
Car A,2593,172.8667,8,49.227,2,17.603,20.705,-0.705,5.7823,-0.0225,4.8548,1.0,0.8259,24.999,-18.352
Car B,2593,172.8667,8,67.579,2,-0.749,20.072,-0.072,5.9805,-0.0297,-0.5549,1.0,0.0483,-3.152,18.352
Car A,2594,172.9333,8,49.608,2,17.222,20.632,-0.632,5.7839,0.0241,4.8285,1.0,0.11,20.654,-18.37
Car B,2594,172.9333,8,67.978,2,-1.148,20.073,-0.073,5.9819,0.0212,0.2339,1.0,-0.1238,1.2,18.37
Car A,2595,173.0,8,49.987,2,16.843,20.546,-0.546,5.8285,0.6694,3.0917,1.0,-0.1764,2.778,-18.389
Car B,2595,173.0,8,68.377,2,-1.546,20.071,-0.071,5.9803,-0.0243,-0.5171,1.0,0.0517,-3.088,18.389
Car A,2596,173.0667,8,50.37,2,16.461,20.467,-0.467,5.8548,0.3938,1.1827,1.0,-0.213,-4.4,-18.406
Car B,2596,173.0667,8,68.775,2,-1.945,20.072,-0.072,5.9812,0.0127,0.2688,1.0,-0.186,1.284,18.406
Car A,2597,173.1333,8,50.754,2,16.076,20.398,-0.398,5.8617,0.1035,-0.1739,1.0,-0.2304,-5.322,-18.42
Car B,2597,173.1333,8,69.174,2,-2.344,20.071,-0.071,5.9782,-0.0446,-0.5423,1.0,0.0616,-4.64,18.42
Car A,2598,173.2,8,51.141,2,15.689,20.341,-0.341,5.862,0.005,-1.1735,1.0,-0.2266,-5.76,-18.432
Car B,2598,173.2,8,69.572,2,-2.742,20.074,-0.074,5.9801,0.0288,0.2603,1.0,-0.1804,1.531,18.432
Car A,2599,173.2667,8,51.53,2,15.301,20.298,-0.298,5.8707,0.1305,-1.8828,1.0,-0.1895,-5.663,-18.441
Car B,2599,173.2667,8,69.971,2,-3.141,20.075,-0.075,5.9771,-0.0454,-0.5008,1.0,0.0663,-4.501,18.441
Car A,2600,173.3333,8,51.922,2,14.908,20.264,-0.264,5.9483,1.1646,-1.7289,1.0,-0.1418,-4.738,-18.447
Car B,2600,173.3333,8,70.369,2,-3.539,20.079,-0.079,5.9782,0.0172,0.2911,1.0,-0.2319,1.647,18.447
Car A,2601,173.4,8,52.32,2,14.51,20.233,-0.233,6.0009,0.7889,-1.345,1.0,-0.1162,-3.547,-18.448
Car B,2601,173.4,8,70.768,2,-3.938,20.08,-0.08,5.9744,-0.0574,-0.4777,1.0,0.0594,-5.787,18.448
Car A,2602,173.4667,8,52.72,2,14.11,20.205,-0.205,6.0299,0.4345,-1.1276,1.0,-0.0977,-2.906,-18.446
Car B,2602,173.4667,8,71.166,2,-4.336,20.085,-0.085,5.9766,0.0323,0.2992,1.0,-0.2375,1.473,18.446
Car A,2603,173.5333,8,53.123,2,13.708,20.18,-0.18,6.0672,0.5592,-0.968,1.0,-0.0817,-2.435,-18.442
Car B,2603,173.5333,8,71.564,2,-4.734,20.087,-0.087,5.9739,-0.0393,-0.5014,1.0,0.0622,-5.925,18.442
Car A,2604,173.6,8,53.526,2,13.304,20.156,-0.156,6.0496,-0.2642,-0.7648,1.0,-0.0852,-2.039,-18.436
Car B,2604,173.6,8,71.962,2,-5.132,20.094,-0.094,5.9761,0.032,0.2877,1.0,-0.1954,1.544,18.436
Car A,2605,173.6667,8,53.929,2,12.901,20.137,-0.137,6.0585,0.1343,-0.8524,1.0,-0.0661,-2.122,-18.432
Car B,2605,173.6667,8,72.361,2,-5.531,20.097,-0.097,5.9725,-0.0533,-0.4828,1.0,0.0686,-4.876,18.432
Car A,2606,173.7333,8,54.332,2,12.498,20.119,-0.119,6.0478,-0.1612,-0.4026,1.0,-0.0819,-1.629,-18.426
Car B,2606,173.7333,8,72.759,2,-5.929,20.105,-0.105,5.9741,0.0243,0.2967,1.0,-0.1654,1.705,18.426
Car A,2607,173.8,8,54.735,2,12.095,20.105,-0.105,6.0524,0.07,-0.8247,1.0,-0.0508,-2.041,-18.422
Car B,2607,173.8,8,73.157,2,-6.327,20.109,-0.109,5.972,-0.0317,-0.4517,1.0,0.0722,-4.125,18.422
Car A,2608,173.8667,8,55.137,2,11.693,20.093,-0.093,6.0031,-0.7397,-0.4894,1.0,-0.0616,-1.269,-18.418
Car B,2608,173.8667,8,73.555,2,-6.725,20.117,-0.117,5.9734,0.0199,0.3156,1.0,-0.1328,1.794,18.418
Car A,2609,173.9333,8,55.535,2,11.295,20.083,-0.083,5.9519,-0.768,-0.5907,1.0,-0.0548,-1.518,-18.418
Car B,2609,173.9333,8,73.953,2,-7.123,20.122,-0.122,5.9718,-0.0233,-0.4244,1.0,0.0817,-3.312,18.418
Car A,2610,174.0,8,55.932,2,10.898,20.075,-0.075,5.9638,0.1787,-0.2873,1.0,-0.0561,-1.344,-18.418
Car B,2610,174.0,8,74.351,2,-7.521,20.13,-0.13,5.9723,0.0078,0.3281,1.0,-0.1082,2.035,18.418
Car A,2611,174.0667,8,56.33,2,10.5,20.069,-0.069,5.9783,0.2174,-0.5295,1.0,-0.0387,-1.4,-18.419
Car B,2611,174.0667,8,74.749,2,-7.919,20.135,-0.135,5.9718,-0.0075,-0.4101,1.0,0.0816,-2.697,18.419
Car A,2612,174.1333,8,56.73,2,10.1,20.064,-0.064,6.0215,0.6479,-0.2464,1.0,-0.0349,-0.95,-18.417
Car B,2612,174.1333,8,75.147,2,-8.317,20.144,-0.144,5.9722,0.005,0.3496,1.0,-0.1238,2.031,18.417
Car A,2613,174.2,8,57.132,2,9.698,20.06,-0.06,6.0218,0.0047,-0.3625,1.0,-0.0272,-0.864,-18.413
Car B,2613,174.2,8,75.545,2,-8.715,20.149,-0.149,5.9717,-0.007,-0.3916,1.0,0.08,-3.087,18.413
Car A,2614,174.2667,8,57.531,2,9.299,20.057,-0.057,5.9822,-0.5939,-0.2048,1.0,-0.0323,-0.669,-18.412
Car B,2614,174.2667,8,75.943,2,-9.113,20.158,-0.158,5.9722,0.0073,0.347,1.0,-0.0955,1.992,18.412
Car A,2615,174.3333,8,57.93,2,8.9,20.054,-0.054,6.0006,0.2752,-0.3122,1.0,-0.0224,-0.802,-18.411
Car B,2615,174.3333,8,76.341,2,-9.511,20.164,-0.164,5.9718,-0.0052,-0.3944,1.0,0.0838,-2.381,18.411
Car A,2616,174.4,8,58.33,2,8.5,20.053,-0.053,5.9877,-0.1929,-0.1196,1.0,-0.0253,-0.55,-18.409
Car B,2616,174.4,8,76.739,2,-9.909,20.173,-0.173,5.9718,-0.0009,0.3678,1.0,-0.0935,2.088,18.409
Car A,2617,174.4667,8,58.729,2,8.101,20.052,-0.052,6.0043,0.2487,-0.2507,1.0,-0.015,-0.622,-18.408
Car B,2617,174.4667,8,77.137,2,-10.307,20.178,-0.178,5.9718,0.0001,-0.3827,1.0,0.0848,-2.329,18.408
Car A,2618,174.5333,8,59.13,2,7.7,20.052,-0.052,6.0155,0.1679,-0.0969,1.0,-0.0134,-0.372,-18.405
Car B,2618,174.5333,8,77.535,2,-10.705,20.187,-0.187,5.972,0.0034,0.3668,1.0,-0.0905,2.114,18.405
Car A,2619,174.6,8,59.531,2,7.299,20.052,-0.052,6.0098,-0.0854,-0.0772,1.0,-0.0123,-0.327,-18.402
Car B,2619,174.6,8,77.933,2,-11.103,20.193,-0.193,5.9721,0.0022,-0.3884,1.0,0.0866,-2.254,18.402
Car A,2620,174.6667,8,59.931,2,6.899,20.052,-0.052,6.0081,-0.0255,-0.0747,1.0,-0.0106,-0.301,-18.4
Car B,2620,174.6667,8,78.331,2,-11.501,20.202,-0.202,5.9723,0.0026,0.3651,1.0,-0.0729,2.158,18.4
Car A,2621,174.7333,8,60.332,2,6.498,20.052,-0.052,6.0081,0.0002,-0.0555,1.0,-0.009,-0.26,-18.397
Car B,2621,174.7333,8,78.729,2,-11.899,20.208,-0.208,5.973,0.0106,-0.3808,1.0,0.0879,-1.817,18.397
Car A,2622,174.8,8,60.733,2,6.097,20.053,-0.053,6.0073,-0.0123,-0.0644,1.0,-0.0065,-0.221,-18.394
Car B,2622,174.8,8,79.127,2,-12.297,20.216,-0.216,5.9721,-0.0134,0.4169,1.0,-0.0836,2.191,18.394
Car A,2623,174.8667,8,61.133,2,5.697,20.053,-0.053,6.0073,-0.0003,-0.0356,1.0,-0.005,-0.162,-18.392
Car B,2623,174.8667,8,79.525,2,-12.695,20.222,-0.222,5.9724,0.0035,-0.3578,1.0,0.0879,-2.083,18.392
Car A,2624,174.9333,8,61.534,2,5.296,20.054,-0.054,6.0054,-0.0288,-0.0302,1.0,-0.0032,-0.122,-18.39
Car B,2624,174.9333,8,79.923,2,-13.093,20.23,-0.23,5.9721,-0.0033,0.3903,1.0,-0.0631,2.19,18.39
Car A,2625,175.0,8,61.934,2,4.896,20.055,-0.055,6.0008,-0.0689,-0.0208,1.0,-0.0023,-0.079,-18.387
Car B,2625,175.0,8,80.321,2,-13.491,20.235,-0.235,5.9734,0.0195,-0.3808,1.0,0.0897,-1.571,18.387
Car A,2626,175.0667,8,62.334,2,4.496,20.057,-0.057,6.0007,-0.0005,-0.0378,1.0,-0.0001,-0.057,-18.385
Car B,2626,175.0667,8,80.719,2,-13.889,20.243,-0.243,5.9723,-0.0164,0.4172,1.0,-0.0646,2.236,18.385
Car A,2627,175.1333,8,62.734,2,4.096,20.058,-0.058,6.0041,0.0503,-0.0134,1.0,0.0017,-0.004,-18.383
Car B,2627,175.1333,8,81.117,2,-14.287,20.248,-0.248,5.9736,0.0187,-0.3428,1.0,0.0891,-1.61,18.383
Car A,2628,175.2,8,63.135,2,3.695,20.059,-0.059,6.0032,-0.014,-0.0073,1.0,0.0032,0.04,-18.381
Car B,2628,175.2,8,81.516,2,-14.685,20.255,-0.255,5.9728,-0.0121,0.4256,1.0,-0.0635,2.222,18.381
Car A,2629,175.2667,8,63.535,2,3.295,20.061,-0.061,6.002,-0.0169,-0.0091,1.0,0.0044,0.077,-18.379
Car B,2629,175.2667,8,81.914,2,-15.084,20.259,-0.259,5.9732,0.0061,-0.3374,1.0,0.0831,-1.582,18.379
Car A,2630,175.3333,8,63.935,2,2.895,20.062,-0.062,6.0011,-0.0142,0.013,1.0,0.0046,0.107,-18.377
Car B,2630,175.3333,8,82.312,2,-15.482,20.266,-0.266,5.9731,-0.0016,0.427,1.0,-0.1222,2.072,18.377
Car A,2631,175.4,8,64.335,2,2.495,20.063,-0.063,5.9996,-0.0227,0.023,1.0,0.0044,0.112,-18.375
Car B,2631,175.4,8,82.71,2,-15.88,20.27,-0.27,5.9717,-0.0209,-0.3585,1.0,0.0848,-3.046,18.375
Car A,2632,175.4667,8,64.735,2,2.095,20.064,-0.064,5.9986,-0.0149,0.0158,1.0,0.0046,0.108,-18.373
Car B,2632,175.4667,8,83.108,2,-16.278,20.278,-0.278,5.9726,0.0133,0.3726,1.0,-0.1557,2.112,18.373
Car A,2633,175.5333,8,65.135,2,1.695,20.065,-0.065,5.9993,0.0115,0.0041,1.0,0.0054,0.112,-18.371
Car B,2633,175.5333,8,83.506,2,-16.676,20.282,-0.282,5.9715,-0.0158,-0.3959,1.0,0.0564,-3.884,18.371
Car A,2634,175.6,8,65.535,2,1.295,20.066,-0.066,5.9998,0.0071,0.022,1.0,0.0053,0.131,-18.369
Car B,2634,175.6,8,83.904,2,-17.074,20.29,-0.29,5.9728,0.0187,0.3557,1.0,-0.1107,1.402,18.369
Car A,2635,175.6667,8,65.935,2,0.895,20.066,-0.066,5.9981,-0.025,0.0038,1.0,0.0055,0.128,-18.367
Car B,2635,175.6667,8,84.302,2,-17.472,20.296,-0.296,5.9718,-0.0145,-0.4813,1.0,0.1031,-2.761,18.367
Car A,2636,175.7333,8,66.335,2,0.495,20.067,-0.067,5.9993,0.0176,0.0155,1.0,0.0054,0.135,-18.365
Car B,2636,175.7333,8,84.7,2,-17.87,20.305,-0.305,5.9722,0.0062,0.3079,1.0,1.0,2.568,18.365
Car A,2637,175.8,8,66.735,2,0.095,20.067,-0.067,5.9986,-0.011,0.023,1.0,0.0049,0.131,-18.363
Car B,2637,175.8,8,85.097,2,-18.267,20.302,-0.302,5.9644,-0.1175,1.0142,1.0,0.5271,24.966,18.363
Car A,2638,175.8667,8,67.135,2,-0.305,20.068,-0.068,6.0029,0.0652,0.0178,1.0,0.0056,0.12,-18.359
Car B,2638,175.8667,8,85.494,2,-18.664,20.285,-0.285,5.9483,-0.2417,2.0246,1.0,-0.1895,13.194,18.359
Car A,2639,175.9333,8,67.535,2,-0.705,20.068,-0.068,6.0026,-0.0054,0.0121,1.0,0.0044,0.136,-18.355
Car B,2639,175.9333,8,85.891,2,-19.06,20.262,-0.262,5.958,0.1462,0.828,1.0,0.9325,-4.709,18.355
Car A,2640,176.0,8,67.935,2,-1.105,20.068,-0.068,6.0043,0.0254,0.0171,1.0,0.0034,0.108,-18.351
Car B,2640,176.0,8,86.286,2,-19.456,20.24,-0.24,5.9467,-0.1696,1.1059,1.0,0.6083,23.27,18.351
Car A,2641,176.0667,8,68.336,2,-1.506,20.068,-0.068,6.0034,-0.0136,0.0175,1.0,0.0017,0.085,-18.345
Car B,2641,176.0667,8,86.681,2,-19.851,20.206,-0.206,5.9387,-0.1204,2.0295,1.0,1.0,15.218,18.345
Car A,2642,176.1333,8,68.736,2,-1.906,20.067,-0.067,6.0018,-0.023,0.021,1.0,0.0001,0.041,-18.325
Car B,2642,176.1333,8,87.061,2,-20.244,20.155,-0.174,5.9253,-0.2008,2.6681,1.0,1.0,24.985,18.325
Car A,2643,176.2,8,69.136,2,-2.306,20.067,-0.067,5.9991,-0.0403,0.0317,1.0,-0.0022,0.005,-18.319
Car B,2643,176.2,8,87.455,2,-20.633,20.088,-0.137,5.9132,-0.1818,3.1508,1.0,1.0,25.0,18.319
Car A,2644,176.2667,8,69.536,2,-2.706,20.066,-0.066,5.9988,-0.0045,0.017,1.0,-0.0036,-0.051,-18.296
Car B,2644,176.2667,8,87.832,2,-21.019,20.003,-0.093,5.9022,-0.1645,3.5212,1.0,1.0,25.0,18.296
Car A,2645,176.3333,8,69.936,2,-3.106,20.065,-0.065,6.0005,0.0254,0.0003,1.0,-0.0032,-0.086,-18.29
Car B,2645,176.3333,8,88.226,2,-21.4,19.899,-0.082,5.8925,-0.1461,3.8217,1.0,1.0,25.0,18.29
Car A,2646,176.4,8,70.336,2,-3.506,20.065,-0.065,6.0018,0.019,-0.0206,1.0,-0.0026,-0.077,-18.283
Car B,2646,176.4,8,88.619,2,-21.774,19.778,-0.051,5.8841,-0.1259,4.0439,1.0,1.0,25.0,18.283
Car A,2647,176.4667,8,70.736,2,-3.906,20.065,-0.065,6.0021,0.0038,-0.0283,1.0,-0.0013,-0.064,-18.27
Car B,2647,176.4667,8,89.006,2,-22.142,19.637,-0.046,5.8767,-0.1107,4.2176,1.0,1.0,25.0,18.27
Car A,2648,176.5333,8,71.137,2,-4.306,20.065,-0.065,6.0017,-0.0054,-0.0251,1.0,-0.0005,-0.032,-18.263
Car B,2648,176.5333,8,89.399,3,-22.502,19.478,-0.037,5.8703,-0.0959,4.353,1.0,1.0,24.999,18.263
Car A,2649,176.6,8,71.537,2,-4.706,20.065,-0.065,5.9998,-0.0278,-0.0003,1.0,-0.0007,-0.012,-18.252
Car B,2649,176.6,8,89.788,3,-22.853,19.3,-0.028,5.8647,-0.0845,4.4595,1.0,1.0,24.999,18.252
Car A,2650,176.6667,8,71.937,2,-5.107,20.065,-0.065,6.0005,0.01,0.0015,1.0,0.0002,-0.018,-18.244
Car B,2650,176.6667,8,90.181,3,-23.193,19.105,-0.04,5.8597,-0.0748,4.5439,1.0,1.0,24.999,18.244
Car A,2651,176.7333,8,72.337,2,-5.507,20.065,-0.065,6.0017,0.0183,0.0017,1.0,0.0009,0.003,-18.237
Car B,2651,176.7333,8,90.574,3,-23.523,18.891,-0.03,5.8552,-0.0674,4.6075,1.0,1.0,24.999,18.237
Car A,2652,176.8,8,72.737,2,-5.907,20.065,-0.065,6.0014,-0.0043,0.0064,1.0,0.0027,0.021,-18.223
Car B,2652,176.8,8,90.96,3,-23.84,18.66,-0.056,5.8511,-0.0611,4.6619,1.0,1.0,24.999,18.223
Car A,2653,176.8667,8,73.137,2,-6.307,20.065,-0.065,6.0006,-0.0126,0.0261,1.0,0.0021,0.065,-18.215
Car B,2653,176.8667,8,91.352,3,-24.145,18.413,-0.066,5.8475,-0.0546,4.7015,1.0,1.0,24.999,18.215
Car A,2654,176.9333,8,73.537,2,-6.707,20.065,-0.065,5.9996,-0.0144,0.0138,1.0,0.003,0.052,-18.196
Car B,2654,176.9333,8,91.733,3,-24.435,18.149,-0.085,5.8441,-0.0511,4.7338,1.0,1.0,24.999,18.196
Car A,2655,177.0,8,73.937,2,-7.107,20.065,-0.065,6.0009,0.0187,0.0127,1.0,0.0046,0.073,-18.187
Car B,2655,177.0,8,92.124,3,-24.71,17.87,-0.114,5.841,-0.0468,4.7605,1.0,1.0,24.999,18.187
Car A,2656,177.0667,8,74.337,2,-7.507,20.065,-0.065,6.0013,0.0065,0.0219,1.0,0.0058,0.111,-18.159
Car B,2656,177.0667,8,92.496,3,-24.969,17.577,-0.124,5.8379,-0.0451,4.7807,1.0,1.0,24.999,18.159
Car A,2657,177.1333,8,74.737,2,-7.907,20.065,-0.065,6.0005,-0.012,-0.003,1.0,0.008,0.14,-18.148
Car B,2657,177.1333,8,92.885,3,-25.212,17.27,-0.171,5.8352,-0.0407,4.7977,1.0,1.0,24.999,18.148
Car A,2658,177.2,8,75.138,2,-8.308,20.064,-0.064,6.001,0.0068,0.025,1.0,0.0081,0.193,-18.138
Car B,2658,177.2,8,93.276,3,-25.437,16.95,-0.196,5.8326,-0.0402,4.811,1.0,1.0,24.999,18.138
Car A,2659,177.2667,8,75.538,2,-8.707,20.064,-0.064,5.9982,-0.0409,0.0316,1.0,0.0079,0.197,-18.095
Car B,2659,177.2667,8,93.633,3,-25.644,16.618,-0.235,5.83,-0.0381,4.8192,1.0,1.0,24.999,18.095
Car A,2660,177.3333,8,75.937,2,-9.107,20.063,-0.063,5.9976,-0.0093,0.031,1.0,0.0067,0.194,-18.084
Car B,2660,177.3333,8,94.021,3,-25.833,16.276,-0.278,5.8276,-0.0357,4.8276,1.0,1.0,24.999,18.084
Car A,2661,177.4,8,76.337,2,-9.507,20.062,-0.062,5.9966,-0.0151,0.0381,1.0,0.0051,0.165,-18.027
Car B,2661,177.4,8,94.364,3,-26.002,15.923,-0.304,5.8253,-0.035,4.8328,1.0,1.0,24.999,18.027
Car A,2662,177.4667,8,76.737,2,-9.907,20.061,-0.061,6.0011,0.0678,0.057,1.0,0.0001,0.125,-18.013
Car B,2662,177.4667,8,94.75,3,-26.152,15.562,-0.365,5.823,-0.0346,4.8391,1.0,1.0,24.999,18.013
Car A,2663,177.5333,8,77.137,2,-10.307,20.059,-0.059,6.0047,0.0537,0.0089,1.0,-0.004,0.004,-18.001
Car B,2663,177.5333,8,95.138,3,-26.281,15.194,-0.404,5.8208,-0.0328,4.8427,1.0,1.0,24.999,18.001
Car A,2664,177.6,8,77.538,2,-10.708,20.057,-0.057,6.0008,-0.0588,-0.0572,1.0,-0.0093,-0.098,-17.922
Car B,2664,177.6,8,95.46,3,-26.389,14.819,-0.452,5.8187,-0.0319,4.8464,1.0,1.0,24.999,17.922
Car A,2665,177.6667,8,77.938,2,-11.107,20.057,-0.057,6.0043,0.0529,0.0951,1.0,-0.0326,-0.222,-17.908
Car B,2665,177.6667,8,95.846,3,-26.476,14.438,-0.509,5.8165,-0.0321,4.849,1.0,1.0,24.999,17.908
Car A,2666,177.7333,8,78.337,2,-11.507,20.058,-0.058,6.0072,0.0431,-0.3287,1.0,-0.0105,-0.808,-17.897
