car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,3223,214.8667,10,35.815,1,26.844,12.4,-0.844,6.0185,-0.0044,0.3261,1.0,0.0517,6.93,18.886
Car A,3224,214.9333,10,17.328,1,17.328,0.04,0.04,5.9935,-0.0877,1.1342,0.8832,-0.1571,12.732,-18.888
Car B,3224,214.9333,10,36.216,1,26.833,12.801,-0.833,6.0262,0.1163,0.4989,1.0,1.0,1.302,18.888
Car A,3225,215.0,10,17.726,1,17.726,0.066,0.066,5.9812,-0.1849,0.194,0.7907,-0.3601,-3.9,-18.891
Car B,3225,215.0,10,36.617,1,26.815,13.202,-0.815,6.0215,-0.0714,1.0834,1.0,1.0,24.964,18.891
Car A,3226,215.0667,10,18.123,1,18.123,0.08,0.08,5.9459,-0.5301,-0.9001,1.0,0.2081,-8.994,-18.894
Car B,3226,215.0667,10,37.016,1,26.783,13.601,-0.783,6.0024,-0.2857,2.1207,1.0,0.6815,25.0,18.894
Car A,3227,215.1333,10,18.519,1,18.519,0.09,0.09,5.9477,0.027,0.045,1.0,0.2267,5.181,-18.895
Car B,3227,215.1333,10,37.414,1,26.735,13.999,-0.735,5.9923,-0.151,2.7006,1.0,1.0,17.049,18.895
Car A,3228,215.2,10,18.915,1,18.915,0.112,0.112,5.9458,-0.0278,1.0811,1.0,1.0,5.666,-18.84
Car B,3228,215.2,10,37.754,1,26.67,14.393,-0.699,5.9792,-0.1968,3.2026,1.0,0.8858,24.987,18.84
Car A,3229,215.2667,10,19.309,1,19.309,0.148,0.148,5.9385,-0.1095,1.6129,1.0,1.0,24.971,-18.841
Car B,3229,215.2667,10,38.15,1,26.588,14.784,-0.647,5.9695,-0.1457,3.5554,1.0,1.0,22.149,18.841
Car A,3230,215.3333,10,19.701,1,19.701,0.199,0.199,5.9176,-0.3136,2.5768,1.0,-0.336,25.0,-18.749
Car B,3230,215.3333,10,38.451,1,26.487,15.17,-0.599,5.9592,-0.1544,3.8514,1.0,1.0,24.995,18.749
Car A,3231,215.4,10,20.112,1,20.092,0.256,0.248,5.9267,0.1361,1.343,1.0,1.0,-8.351,-18.736
Car B,3231,215.4,10,38.848,1,26.367,15.55,-0.572,5.9501,-0.1371,4.0698,1.0,1.0,25.0,18.736
Car A,3232,215.4667,10,20.505,1,20.482,0.321,0.282,5.9171,-0.144,2.1689,1.0,0.8635,24.95,-18.738
Car B,3232,215.4667,10,39.243,1,26.229,15.923,-0.525,5.9419,-0.1221,4.2393,1.0,1.0,25.0,18.738
Car A,3233,215.5333,10,20.897,1,20.869,0.399,0.33,5.907,-0.1516,2.8201,1.0,0.8137,21.591,-18.662
Car B,3233,215.5333,10,39.56,1,26.072,16.289,-0.504,5.9347,-0.1087,4.3691,1.0,1.0,24.999,18.662
Car A,3234,215.6,10,21.344,1,21.251,0.496,0.338,5.8973,-0.1456,3.2638,1.0,1.0,20.345,-18.612
Car B,3234,215.6,10,39.956,1,25.897,16.645,-0.479,5.9283,-0.0965,4.4728,1.0,1.0,24.999,18.612
Car A,3235,215.6667,10,21.737,1,21.628,0.611,0.361,5.887,-0.1538,3.6238,1.0,1.0,24.992,-18.544
Car B,3235,215.6667,10,40.281,1,25.703,16.992,-0.444,5.9223,-0.0889,4.5518,1.0,1.0,24.999,18.544
Car A,3236,215.7333,10,22.188,1,21.998,0.743,0.36,5.878,-0.1353,3.8922,1.0,1.0,25.0,-18.49
Car B,3236,215.7333,10,40.678,1,25.491,17.327,-0.439,5.917,-0.0798,4.6161,1.0,1.0,24.999,18.49
Car A,3237,215.8,10,22.582,1,22.362,0.894,0.36,5.8701,-0.1186,4.1011,1.0,1.0,25.0,-18.492
Car B,3237,215.8,10,41.074,1,25.262,17.651,-0.413,5.9121,-0.0735,4.6661,1.0,1.0,24.999,18.492
Car A,3238,215.8667,10,23.032,1,22.716,1.063,0.352,5.8633,-0.1028,4.2623,1.0,1.0,24.999,-18.375
Car B,3238,215.8667,10,41.406,1,25.016,17.961,-0.406,5.9076,-0.0676,4.7057,1.0,1.0,24.999,18.375
Car A,3239,215.9333,10,23.424,1,23.062,1.25,0.331,5.8573,-0.0899,4.3875,1.0,1.0,24.999,-18.379
Car B,3239,215.9333,10,41.802,1,24.754,18.258,-0.399,5.9033,-0.0647,4.7362,1.0,1.0,24.999,18.379
Car A,3240,216.0,10,23.867,1,23.396,1.454,0.319,5.852,-0.0795,4.4864,1.0,1.0,24.999,-18.271
Car B,3240,216.0,10,42.138,1,24.476,18.54,-0.378,5.8992,-0.0609,4.7617,1.0,1.0,24.999,18.271
Car A,3241,216.0667,10,24.257,1,23.72,1.676,0.278,5.8473,-0.07,4.5642,1.0,1.0,24.999,-18.276
Car B,3241,216.0667,10,42.533,1,24.184,18.806,-0.39,5.8955,-0.0564,4.7826,1.0,1.0,24.999,18.276
Car A,3242,216.1333,10,24.648,1,24.03,1.915,0.258,5.8432,-0.0623,4.6264,1.0,1.0,24.999,-18.28
Car B,3242,216.1333,10,42.928,1,23.878,19.056,-0.381,5.8918,-0.0543,4.7977,1.0,1.0,24.999,18.28
Car A,3243,216.2,10,25.076,1,24.327,2.17,0.204,5.8394,-0.0567,4.6745,1.0,1.0,24.999,-18.188
Car B,3243,216.2,10,43.264,1,23.558,19.288,-0.387,5.8883,-0.0533,4.8088,1.0,1.0,24.999,18.188
Car A,3244,216.2667,10,25.466,1,24.61,2.441,0.164,5.8359,-0.0518,4.7111,1.0,1.0,24.999,-18.193
Car B,3244,216.2667,10,43.659,1,23.227,19.503,-0.397,5.8849,-0.0507,4.8187,1.0,1.0,24.999,18.193
Car A,3245,216.3333,10,25.877,1,24.877,2.726,0.112,5.8328,-0.0471,4.7433,1.0,1.0,24.999,-18.129
Car B,3245,216.3333,10,44.006,1,22.885,19.699,-0.388,5.8817,-0.0485,4.8262,1.0,1.0,24.999,18.129
Car A,3246,216.4,10,26.264,1,25.129,3.026,0.055,5.8299,-0.0439,4.767,1.0,1.0,24.999,-18.122
Car B,3246,216.4,10,44.385,1,22.532,19.876,-0.416,5.8785,-0.048,4.8335,1.0,1.0,24.999,18.122
Car A,3247,216.4667,10,26.655,1,25.363,3.339,0.009,5.8271,-0.0406,4.7868,1.0,1.0,24.999,-18.124
Car B,3247,216.4667,10,44.779,2,22.171,20.033,-0.423,5.8754,-0.0467,4.8368,1.0,0.8956,24.999,18.124
Car A,3248,216.5333,10,27.039,1,25.579,3.664,-0.067,5.8246,-0.0386,4.8018,1.0,1.0,24.999,-18.068
Car B,3248,216.5333,10,45.107,2,21.801,20.17,-0.438,5.8741,-0.0185,4.8234,1.0,1.0,22.392,18.068
Car A,3249,216.6,10,27.425,1,25.778,4.001,-0.121,5.8221,-0.0368,4.8144,1.0,1.0,24.999,-18.074
Car B,3249,216.6,10,45.5,2,21.425,20.286,-0.464,5.8711,-0.0459,4.8458,1.0,0.87,24.995,18.074
Car A,3250,216.6667,10,27.787,1,25.957,4.348,-0.196,5.8198,-0.0351,4.8234,1.0,1.0,24.999,-18.102
Car B,3250,216.6667,10,45.889,2,21.043,20.382,-0.467,5.8703,-0.0111,4.8225,1.0,0.4027,21.755,18.102
Car A,3251,216.7333,10,28.171,1,26.116,4.704,-0.268,5.8175,-0.0338,4.8306,1.0,1.0,24.999,-18.041
Car B,3251,216.7333,10,46.212,2,20.657,20.464,-0.514,5.9335,0.9483,3.6385,1.0,0.7764,10.086,18.041
Car A,3252,216.8,10,28.506,1,26.256,5.068,-0.328,5.8153,-0.0327,4.8368,1.0,1.0,24.999,-18.1
Car B,3252,216.8,10,46.606,2,20.266,20.534,-0.553,5.9259,-0.1147,3.8589,1.0,0.457,19.396,18.1
Car A,3253,216.8667,10,28.886,1,26.375,5.44,-0.418,5.8132,-0.032,4.8404,1.0,1.0,24.999,-18.072
Car B,3253,216.8667,10,46.958,2,19.872,20.586,-0.586,5.962,0.542,3.8108,1.0,0.629,11.436,18.072
Car A,3254,216.9333,10,29.27,1,26.473,5.817,-0.486,5.8112,-0.0306,4.8448,1.0,1.0,24.999,-18.085
Car B,3254,216.9333,10,47.355,2,19.475,20.622,-0.622,5.9562,-0.0869,4.0145,1.0,0.4076,15.717,18.085
Car A,3255,217.0,10,29.614,1,26.55,6.199,-0.55,5.8092,-0.0298,4.8481,1.0,1.0,24.999,-18.141
Car B,3255,217.0,10,47.755,2,19.075,20.642,-0.642,5.997,0.611,3.6068,1.0,0.1114,10.198,18.141
Car A,3256,217.0667,10,30.0,1,26.606,6.585,-0.606,5.8072,-0.0292,4.851,1.0,1.0,24.999,-18.156
Car B,3256,217.0667,10,48.156,2,18.674,20.655,-0.655,6.0223,0.38,1.983,1.0,0.1067,2.796,18.156
Car A,3257,217.1333,10,30.388,1,26.64,6.973,-0.64,5.8053,-0.0289,4.8511,1.0,1.0,24.999,-18.169
Car B,3257,217.1333,10,48.557,2,18.273,20.675,-0.675,6.0214,-0.0141,1.0273,1.0,0.1112,2.669,18.169
Car A,3258,217.2,10,30.777,1,26.652,7.362,-0.652,5.8034,-0.0281,4.8525,1.0,1.0,24.999,-18.18
Car B,3258,217.2,10,48.957,2,17.873,20.692,-0.692,6.0133,-0.1206,1.0682,1.0,0.1076,2.779,18.18
Car A,3259,217.2667,10,31.166,1,26.643,7.751,-0.643,5.8016,-0.0276,4.8535,1.0,1.0,24.999,-18.192
Car B,3259,217.2667,10,49.358,2,17.472,20.704,-0.704,6.0289,0.2339,1.0419,1.0,0.1066,2.691,18.192
Car A,3260,217.3333,10,31.554,1,26.612,8.139,-0.612,5.7998,-0.0267,4.8548,1.0,1.0,24.999,-18.207
Car B,3260,217.3333,10,49.761,2,17.069,20.712,-0.712,6.0142,-0.2212,1.0464,1.0,0.1032,2.664,18.207
Car A,3261,217.4,10,31.94,1,26.559,8.525,-0.559,5.798,-0.0267,4.8544,1.0,0.0118,24.999,-18.222
Car B,3261,217.4,10,50.162,2,16.668,20.716,-0.716,6.0023,-0.1783,0.9923,1.0,0.1002,2.58,18.222
Car A,3262,217.4667,10,32.324,1,26.494,8.909,-0.494,5.8372,0.5877,3.3541,1.0,-0.0685,0.333,-18.239
Car B,3262,217.4667,10,50.563,2,16.267,20.715,-0.715,5.9945,-0.1172,0.9797,1.0,0.0962,2.504,18.239
Car A,3263,217.5333,10,32.71,1,26.434,9.295,-0.434,5.8677,0.4569,1.1305,1.0,-0.0644,-1.708,-18.253
Car B,3263,217.5333,10,50.963,2,15.867,20.71,-0.71,5.9976,0.0476,0.9425,1.0,0.0915,2.405,18.253
Car A,3264,217.6,10,33.099,1,26.385,9.684,-0.385,5.8786,0.1634,-0.193,1.0,-0.0575,-1.61,-18.264
Car B,3264,217.6,10,51.363,2,15.467,20.702,-0.702,5.9868,-0.1625,0.9221,1.0,0.0746,2.286,18.264
Car A,3265,217.6667,10,33.491,1,26.345,10.076,-0.345,5.9507,1.0814,-0.541,1.0,-0.0196,-1.436,-18.274
Car B,3265,217.6667,10,51.765,2,15.065,20.691,-0.691,6.0508,0.9594,0.7439,1.0,0.0962,1.858,18.274
Car A,3266,217.7333,10,33.887,1,26.305,10.472,-0.305,5.9892,0.5788,-0.1809,1.0,-0.0369,-0.486,-18.28
Car B,3266,217.7333,10,52.168,2,14.663,20.675,-0.675,6.0609,0.1516,0.9607,1.0,0.0642,2.4,18.28
Car A,3267,217.8,10,34.285,1,26.266,10.87,-0.266,5.9884,-0.013,-0.3609,1.0,-0.0517,-0.909,-18.285
Car B,3267,217.8,10,52.57,2,14.26,20.658,-0.658,6.0197,-0.6173,0.6145,1.0,0.0604,1.603,18.285
Car A,3268,217.8667,10,34.682,1,26.23,11.267,-0.23,5.99,0.0235,-0.5271,0.9622,-0.0455,-1.293,-18.288
Car B,3268,217.8667,10,52.97,2,13.86,20.638,-0.638,5.9685,-0.7679,0.6137,1.0,-0.0775,1.502,18.288
Car A,3269,217.9333,10,35.073,1,26.196,11.658,-0.196,5.8231,-2.5023,-0.423,0.937,-0.156,-1.132,-18.294
Car B,3269,217.9333,10,53.368,2,13.462,20.622,-0.622,5.9712,0.0408,-0.409,1.0,0.094,-1.932,18.294
Car A,3270,218.0,10,35.46,1,26.169,12.045,-0.169,5.8013,-0.3273,-1.1748,1.0,0.5533,-3.896,-18.306
Car B,3270,218.0,10,53.766,2,13.065,20.609,-0.609,5.9704,-0.0127,0.373,1.0,0.0454,2.342,18.306
Car A,3271,218.0667,10,35.846,1,26.145,12.431,-0.145,5.8057,0.0661,-0.1401,1.0,0.5598,13.805,-18.318
Car B,3271,218.0667,10,54.164,2,12.666,20.588,-0.588,6.0146,0.663,0.4458,1.0,0.0438,1.138,18.318
Car A,3272,218.1333,10,36.231,1,26.109,12.816,-0.109,5.8019,-0.0574,0.9785,1.0,0.9481,13.995,-18.333
Car B,3272,218.1333,10,54.564,2,12.266,20.566,-0.566,5.9907,-0.359,0.4416,1.0,-0.05,1.093,18.333
Car A,3273,218.2,10,36.615,1,26.059,13.2,-0.059,5.7918,-0.1512,1.8402,1.0,0.6678,23.687,-18.348
Car B,3273,218.2,10,54.963,2,11.867,20.548,-0.548,5.9889,-0.0272,-0.4642,1.0,0.0906,-1.247,18.348
Car A,3274,218.2667,10,36.995,1,25.994,13.58,0.006,5.7851,-0.1003,2.4447,1.0,-0.7044,16.706,-18.367
Car B,3274,218.2667,10,55.362,2,11.468,20.53,-0.53,5.9895,0.0094,0.4547,1.0,-0.1151,2.26,18.367
Car A,3275,218.3333,10,37.375,1,25.925,13.96,0.075,5.7918,0.1006,1.2338,1.0,-0.4022,-17.558,-18.386
Car B,3275,218.3333,10,55.761,2,11.07,20.509,-0.509,5.9882,-0.0193,-0.3414,1.0,0.0734,-2.869,18.386
Car A,3276,218.4,10,37.766,1,25.861,14.341,0.111,5.7991,0.1089,-0.1872,1.0,1.0,-10.065,-18.393
Car B,3276,218.4,10,56.159,2,10.671,20.492,-0.492,5.9876,-0.0092,0.3978,1.0,-0.1517,1.828,18.393
Car A,3277,218.4667,10,38.151,1,25.801,14.722,0.142,5.7888,-0.1544,0.4417,1.0,1.0,24.947,-18.407
Car B,3277,218.4667,10,56.558,2,10.272,20.472,-0.472,5.985,-0.0385,-0.411,1.0,0.0604,-3.784,18.407
Car A,3278,218.5333,10,38.561,1,25.732,15.102,0.15,5.7796,-0.138,1.4571,1.0,1.0,24.999,-18.396
Car B,3278,218.5333,10,56.957,2,9.874,20.455,-0.455,5.9853,0.0041,0.3521,1.0,-0.1584,1.501,18.396
Car A,3279,218.6,10,38.946,1,25.647,15.478,0.145,5.7687,-0.1634,2.1958,1.0,1.0,25.0,-18.409
Car B,3279,218.6,10,57.355,2,9.475,20.436,-0.436,5.9834,-0.0286,-0.4543,1.0,0.0586,-3.95,18.409
Car A,3280,218.6667,10,39.355,1,25.546,15.849,0.15,5.7579,-0.1627,2.7675,1.0,1.0,25.0,-18.399
Car B,3280,218.6667,10,57.754,2,9.077,20.421,-0.421,5.9848,0.021,0.3207,1.0,-0.159,1.456,18.399
Car A,3281,218.7333,10,39.738,1,25.429,16.215,0.118,5.7481,-0.1459,3.2184,1.0,1.0,25.0,-18.414
Car B,3281,218.7333,10,58.152,2,8.678,20.403,-0.403,5.9823,-0.0372,-0.482,1.0,0.0606,-3.967,18.414
Car A,3282,218.8,10,40.122,1,25.295,16.575,0.104,5.7394,-0.1306,3.5704,1.0,1.0,25.0,-18.429
Car B,3282,218.8,10,58.551,2,8.28,20.388,-0.388,5.9836,0.0194,0.295,1.0,-0.1595,1.506,18.429
Car A,3283,218.8667,10,40.519,1,25.143,16.928,0.067,5.7322,-0.1091,3.8505,1.0,1.0,25.0,-18.43
Car B,3283,218.8667,10,58.949,2,7.881,20.371,-0.371,5.9805,-0.0464,-0.4766,1.0,0.0587,-3.979,18.43
Car A,3284,218.9333,10,40.901,1,24.973,17.272,0.032,5.726,-0.0923,4.0654,1.0,1.0,25.0,-18.446
Car B,3284,218.9333,10,59.347,2,7.483,20.358,-0.358,5.9813,0.0122,0.3039,1.0,-0.1612,1.458,18.446
Car A,3285,219.0,10,41.286,1,24.786,17.606,-0.0,5.721,-0.0755,4.2352,1.0,1.0,24.999,-18.46
Car B,3285,219.0,10,59.746,2,7.084,20.342,-0.342,5.9795,-0.0279,-0.477,1.0,0.0575,-4.022,18.46
Car A,3286,219.0667,10,41.665,1,24.582,17.931,-0.055,5.7168,-0.0621,4.3626,1.0,1.0,24.999,-18.479
Car B,3286,219.0667,10,60.144,2,6.686,20.33,-0.33,5.9807,0.018,0.3,1.0,-0.1608,1.429,18.479
Car A,3287,219.1333,10,42.047,1,24.36,18.243,-0.09,5.7135,-0.0503,4.4662,1.0,1.0,24.999,-18.496
Car B,3287,219.1333,10,60.543,2,6.288,20.315,-0.315,5.9786,-0.0307,-0.5063,1.0,0.0637,-4.011,18.496
Car A,3288,219.2,10,42.41,1,24.122,18.543,-0.151,5.7107,-0.0413,4.5494,1.0,1.0,24.999,-18.532
Car B,3288,219.2,10,60.941,2,5.889,20.304,-0.304,5.9794,0.0112,0.2686,1.0,-0.1559,1.584,18.532
Car A,3289,219.2667,10,42.789,1,23.868,18.83,-0.203,5.7085,-0.034,4.6119,1.0,1.0,24.999,-18.55
Car B,3289,219.2667,10,61.339,2,5.491,20.291,-0.291,5.9772,-0.0329,-0.465,1.0,0.0595,-3.888,18.55
Car A,3290,219.3333,10,43.132,1,23.599,19.102,-0.249,5.7066,-0.0278,4.6641,1.0,1.0,24.999,-18.605
Car B,3290,219.3333,10,61.738,2,5.093,20.281,-0.281,5.9789,0.026,0.2969,1.0,-0.1648,1.479,18.605
Car A,3291,219.4,10,43.509,1,23.315,19.359,-0.319,5.7052,-0.0217,4.7062,1.0,1.0,24.999,-18.627
Car B,3291,219.4,10,62.136,2,4.694,20.268,-0.268,5.9763,-0.0391,-0.4642,1.0,0.0577,-4.111,18.627
Car A,3292,219.4667,10,43.888,1,23.017,19.599,-0.369,5.7039,-0.0185,4.7391,1.0,1.0,24.999,-18.646
Car B,3292,219.4667,10,62.534,2,4.296,20.259,-0.259,5.9775,0.0174,0.3087,1.0,-0.163,1.435,18.646
Car A,3293,219.5333,10,44.205,1,22.706,19.822,-0.433,5.703,-0.0146,4.7642,1.0,1.0,24.999,-18.728
Car B,3293,219.5333,10,62.932,2,3.898,20.248,-0.248,5.9755,-0.0288,-0.5071,1.0,0.06,-4.067,18.728
Car A,3294,219.6,10,44.581,2,22.383,20.028,-0.499,5.7021,-0.0124,4.7854,1.0,1.0,24.999,-18.749
Car B,3294,219.6,10,63.331,2,3.499,20.24,-0.24,5.9773,0.0262,0.2744,1.0,-0.1588,1.49,18.749
Car A,3295,219.6667,10,44.947,2,22.049,20.215,-0.544,5.7015,-0.0095,4.8014,1.0,1.0,24.999,-18.782
Car B,3295,219.6667,10,63.729,2,3.101,20.23,-0.23,5.9745,-0.0412,-0.4843,1.0,0.0616,-3.962,18.782
Car A,3296,219.7333,10,45.25,2,21.705,20.382,-0.623,5.701,-0.0072,4.816,1.0,1.0,24.999,-18.877
Car B,3296,219.7333,10,64.127,2,2.703,20.223,-0.223,5.9777,0.0473,0.2798,1.0,-0.1669,1.531,18.877
Car A,3297,219.8,10,45.627,2,21.352,20.53,-0.684,5.7005,-0.0076,4.8254,1.0,1.0,24.999,-18.898
Car B,3297,219.8,10,64.525,2,2.305,20.213,-0.213,5.974,-0.0555,-0.4793,1.0,0.0582,-4.164,18.898
Car A,3298,219.8667,10,45.893,2,20.992,20.658,-0.734,5.7001,-0.0057,4.8353,1.0,1.0,24.999,-19.03
Car B,3298,219.8667,10,64.924,2,1.907,20.208,-0.208,5.9765,0.0375,0.295,1.0,-0.1807,1.446,19.03
Car A,3299,219.9333,10,46.268,2,20.625,20.766,-0.812,5.6998,-0.0045,4.8404,1.0,1.0,24.999,-19.054
Car B,3299,219.9333,10,65.322,2,1.508,20.199,-0.199,5.9735,-0.0455,-0.4844,1.0,0.0469,-4.507,19.054
Car A,3300,220.0,10,46.646,2,20.252,20.852,-0.869,5.6995,-0.0054,4.8455,1.0,1.0,24.999,-19.074
Car B,3300,220.0,10,65.72,2,1.11,20.195,-0.195,5.9758,0.0348,0.2835,1.0,-0.1713,1.164,19.074
Car A,3301,220.0667,10,46.955,2,19.875,20.917,-0.917,5.6993,-0.0028,4.8493,1.0,1.0,24.999,-19.163
Car B,3301,220.0667,10,66.118,2,0.712,20.188,-0.188,5.9743,-0.0227,-0.5324,1.0,0.0546,-4.274,19.163
Car A,3302,220.1333,10,47.335,2,19.495,20.961,-0.961,5.699,-0.0044,4.852,1.0,1.0,24.999,-19.181
Car B,3302,220.1333,10,66.517,2,0.314,20.185,-0.185,5.9762,0.0286,0.2692,1.0,-0.1686,1.356,19.181
Car A,3303,220.2,10,47.717,2,19.113,20.982,-0.982,5.6988,-0.0022,4.8557,1.0,1.0,24.999,-19.198
Car B,3303,220.2,10,66.915,2,-0.085,20.18,-0.18,5.9736,-0.0387,-0.5236,1.0,0.0614,-4.207,19.198
Car A,3304,220.2667,10,48.1,2,18.73,20.983,-0.983,5.6986,-0.0036,4.8575,1.0,1.0,24.999,-19.213
Car B,3304,220.2667,10,67.313,2,-0.483,20.179,-0.179,5.9751,0.0234,0.2534,1.0,-0.1606,1.527,19.213
Car A,3305,220.3333,10,48.482,2,18.349,20.961,-0.961,5.6984,-0.0025,4.8593,1.0,1.0,24.999,-19.23
Car B,3305,220.3333,10,67.711,2,-0.881,20.175,-0.175,5.973,-0.0328,-0.4809,1.0,0.0522,-4.007,19.23
Car A,3306,220.4,10,48.862,2,17.968,20.918,-0.918,5.6983,-0.0018,4.8605,1.0,1.0,24.999,-19.248
Car B,3306,220.4,10,68.109,2,-1.279,20.174,-0.174,5.9758,0.0418,0.2965,1.0,-0.1752,1.296,19.248
Car A,3307,220.4667,10,49.239,2,17.592,20.853,-0.853,5.6981,-0.0035,4.8612,1.0,0.8143,24.999,-19.269
Car B,3307,220.4667,10,68.508,2,-1.678,20.171,-0.171,5.9735,-0.0339,-0.5114,1.0,0.0409,-4.371,19.269
Car A,3308,220.5333,10,49.611,2,17.219,20.767,-0.767,5.7017,0.055,4.8297,1.0,-0.0009,20.363,-19.295
Car B,3308,220.5333,10,68.906,2,-2.076,20.172,-0.172,5.9761,0.0395,0.272,1.0,-0.1831,1.015,19.295
Car A,3309,220.6,10,49.982,2,16.848,20.668,-0.668,5.7431,0.6209,3.4459,1.0,-0.224,0.007,-19.322
Car B,3309,220.6,10,69.304,2,-2.474,20.172,-0.172,5.9754,-0.0106,-0.5595,1.0,0.0051,-4.569,19.322
Car A,3310,220.6667,10,50.355,2,16.475,20.575,-0.575,5.7753,0.4831,1.2054,1.0,-0.2336,-5.592,-19.348
Car B,3310,220.6667,10,69.703,2,-2.873,20.175,-0.175,5.9926,0.2585,0.0718,1.0,-0.1698,0.113,19.348
Car A,3311,220.7333,10,50.732,2,16.098,20.493,-0.493,5.7838,0.1264,-0.1411,1.0,-0.2418,-5.838,-19.37
Car B,3311,220.7333,10,70.102,2,-3.272,20.179,-0.179,5.9913,-0.0199,-0.7858,1.0,0.0529,-4.238,19.37
Car A,3312,220.8,10,51.111,2,15.719,20.422,-0.422,5.786,0.0336,-1.1351,1.0,-0.2416,-6.043,-19.391
Car B,3312,220.8,10,70.502,2,-3.672,20.188,-0.188,5.9925,0.0171,0.0732,1.0,-0.1698,1.315,19.391
Car A,3313,220.8667,10,51.493,2,15.337,20.365,-0.365,5.7941,0.1208,-1.8666,1.0,-0.2297,-6.039,-19.408
Car B,3313,220.8667,10,70.901,2,-4.071,20.193,-0.193,5.9889,-0.0529,-0.5955,1.0,-0.0061,-4.236,19.408
Car A,3314,220.9333,10,51.879,2,14.951,20.319,-0.319,5.8583,0.9643,-2.0025,1.0,-0.2059,-5.743,-19.421
Car B,3314,220.9333,10,71.3,2,-4.47,20.203,-0.203,5.9976,0.1295,-0.0169,1.0,-0.1667,-0.163,19.421
Car A,3315,221.0,10,52.27,2,14.56,20.281,-0.281,5.9266,1.0246,-1.8578,1.0,-0.1732,-5.149,-19.43
Car B,3315,221.0,10,71.7,2,-4.87,20.214,-0.214,5.9953,-0.0335,-0.8805,1.0,0.0592,-4.16,19.43
Car A,3316,221.0667,10,52.666,2,14.164,20.248,-0.248,5.9774,0.7614,-1.6193,1.0,-0.1393,-4.33,-19.433
Car B,3316,221.0667,10,72.099,2,-5.269,20.23,-0.23,5.9965,0.0181,0.021,1.0,-0.1753,1.471,19.433
Car A,3317,221.1333,10,53.064,2,13.766,20.218,-0.218,5.9765,-0.0134,-1.3652,1.0,-0.118,-3.484,-19.435
Car B,3317,221.1333,10,72.499,2,-5.669,20.243,-0.243,5.9933,-0.0485,-0.6294,1.0,0.0124,-4.374,19.435
Car A,3318,221.2,10,53.463,2,13.368,20.193,-0.193,5.9745,-0.0303,-1.1586,1.0,-0.1021,-2.949,-19.435
Car B,3318,221.2,10,72.898,2,-6.068,20.259,-0.259,5.9983,0.0753,0.1292,1.0,-0.1848,0.3,19.435
Car A,3319,221.2667,10,53.861,2,12.969,20.17,-0.17,6.0005,0.3906,-0.9712,1.0,-0.0887,-2.553,-19.437
Car B,3319,221.2667,10,73.297,2,-6.467,20.276,-0.276,5.9969,-0.021,-0.7452,1.0,0.0582,-4.613,19.437
Car A,3320,221.3333,10,54.262,2,12.568,20.15,-0.15,6.0261,0.3839,-0.8587,1.0,-0.0762,-2.219,-19.435
Car B,3320,221.3333,10,73.697,2,-6.867,20.296,-0.296,5.9978,0.0127,0.1017,1.0,-0.1858,1.446,19.435
Car A,3321,221.4,10,54.663,2,12.167,20.133,-0.133,5.9968,-0.4393,-0.7715,1.0,-0.0703,-1.905,-19.433
Car B,3321,221.4,10,74.096,2,-7.266,20.314,-0.314,5.994,-0.0572,-0.5691,1.0,0.0393,-4.636,19.433
Car A,3322,221.4667,10,55.064,2,11.766,20.119,-0.119,5.9896,-0.1079,-0.6858,1.0,-0.0634,-1.756,-19.431
Car B,3322,221.4667,10,74.495,2,-7.665,20.335,-0.335,5.995,0.0165,0.2251,1.0,-0.2072,0.973,19.431
Car A,3323,221.5333,10,55.462,2,11.368,20.107,-0.107,5.9734,-0.2439,-0.6234,1.0,-0.0565,-1.579,-19.432
Car B,3323,221.5333,10,74.894,2,-8.064,20.355,-0.355,5.993,-0.0308,-0.5921,1.0,0.054,-5.17,19.432
Car A,3324,221.6,10,55.861,2,10.969,20.097,-0.097,5.9746,0.0179,-0.5618,1.0,-0.0493,-1.406,-19.432
Car B,3324,221.6,10,75.293,2,-8.463,20.378,-0.378,5.9944,0.0211,0.2245,1.0,-0.2073,1.34,19.432
Car A,3325,221.6667,10,56.259,2,10.572,20.088,-0.088,5.9663,-0.1239,-0.318,1.0,-0.053,-1.204,-19.433
Car B,3325,221.6667,10,75.692,2,-8.862,20.399,-0.399,5.9901,-0.0639,-0.5279,1.0,0.0425,-5.173,19.433
Car A,3326,221.7333,10,56.656,2,10.174,20.081,-0.081,5.9842,0.2689,-0.5059,1.0,-0.0371,-1.321,-19.434
Car B,3326,221.7333,10,76.09,2,-9.26,20.424,-0.424,5.9913,0.0178,0.2674,1.0,-0.238,1.053,19.434
Car A,3327,221.8,10,57.055,2,9.775,20.075,-0.075,5.9762,-0.1209,-0.2314,1.0,-0.043,-0.912,-19.434
Car B,3327,221.8,10,76.489,2,-9.659,20.447,-0.447,5.9898,-0.0236,-0.5981,1.0,0.0402,-5.938,19.434
Car A,3328,221.8667,10,57.454,2,9.376,20.071,-0.071,5.9926,0.2459,-0.4142,1.0,-0.0279,-1.069,-19.434
Car B,3328,221.8667,10,76.888,2,-10.057,20.474,-0.474,5.9921,0.0358,0.216,1.0,-0.219,0.995,19.434
