#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
249.20291,500,1177.425918
202.5024,500,1177.425918
227.23927,500,1178.766561
156.29605,500,1178.766561
256.30322,500,1179.432568
198.94647,500,1179.432568
205.15733,500,1180.784575
201.46019,500,1180.784575
253.85632,500,1186.615814
194.6659,500,1186.615814
175.74493,500,1188.293883
164.48477,500,1188.293883
207.8662,500,1190.415646
201.3225,500,1190.415646
254.37701,500,1193.57082
210.91347,500,1193.57082
236.67528,500,1194.185378
164.17021,500,1194.185378
227.21422,500,1195.513595
162.45724,500,1195.513595
248.00937,500,1196.189103
197.5869,500,1196.189103
244.15561,500,1197.545434
165.00261,500,1197.545434
210.96364,500,1203.291961
114.54779,500,1203.291961
200.84673,500,1204.942665
160.5847,500,1204.942665
258.64786,500,1207.03728
181.81862,500,1207.03728
220.3407,500,1209.640256
196.01845,500,1209.640256
192.14554,500,1210.822201
143.75893,500,1210.822201
235.70992,500,1212.133504
186.09044,500,1212.133504
217.87022,500,1212.82072
164.00253,500,1212.82072
220.51794,500,1213.630094
171.82758,500,1213.630594
244.17122,500,1220.039443
178.62254,500,1220.039942
225.20065,500,1221.692353
175.52632,500,1221.692353
243.00417,500,1223.7844
147.90887,500,1223.7844
247.68115,500,1226.386472
198.47127,500,1226.387516
232.70692,500,1227.544776
161.93788,500,1227.544776
251.85495,500,1228.92828
186.25256,500,1228.929283
209.56921,500,1229.634819
142.68565,500,1229.634819
241.37509,500,1230.480452
170.31993,500,1230.480452
243.45285,500,1236.987818
159.75362,500,1236.987818
236.84554,500,1238.688347
171.9031,500,1238.688347
187.74521,500,1240.847951
203.83769,500,1240.847951
259.12906,500,1243.458823
172.9234,500,1243.459323
248.34897,500,1244.076795
169.92,500,1244.076795
237.23996,500,1245.92608
183.03976,500,1245.92608
232.08878,500,1246.675202
161.77611,500,1246.675706
238.92159,500,1247.508758
192.30608,500,1247.509761
223.76726,500,1253.8249
181.72543,500,1253.8249
238.54759,500,1255.480902
184.25537,500,1255.480902
249.26082,500,1257.586229
